,timestamp,latency_edgex-ui_edgex-core-command,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-ui_edgex-core-metadata,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-ui_edgex-core-data,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-core-command_edgex-core-metadata,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,error_edgex-core-metadata,error_edgex-device-mqtt,error_edgex-core-command,error_edgex-core-data,error_edgex-ui
11,2023-06-01 07:58:05,975.0,975.0,46.24999999999999,23.033783783783786,23.125,19.1875,9.75,14.499999999999977,0,1.0,1.4644639429670077,11.022336,0,1.0,0.568929798471925,13.115392,0,1.0,0.3132062108417537,0.794624,0,1.0,1.1191382076549645,13.725696,0,1.0,1.5591248787726937,13.717504,0,1.0,2.236722573908196,11.382784,0,1.0,6.8972212633761565,19.402752,0,1.0,9.04715265966757,15.634432,0,1.0,3.7535244417625875,11.046912,0.023952726645852088,0.0,0.0,0.0,0.0125
12,2023-06-01 07:59:05,975.0,975.0,24.25,24.166666666666668,23.5,12.374999999999973,9.25,9.6,0,1.0,1.1465539055738885,11.137024,0,1.0,0.46279000594872405,13.59872,0,1.0,0.255789261812424,0.847872,0,1.0,1.5167266884594912,13.950976,0,1.0,1.2555461652229982,13.418496,0,1.0,3.153445931813507,12.140544,0,1.0,7.774497072293757,19.910656,0,1.0,10.240712439600445,16.912384,0,1.0,3.6109369433539493,10.870784,0.022123893805309734,0.0,0.0,0.0,0.012106537530266342
13,2023-06-01 08:00:05,975.0,975.0,45.0,23.856249999999996,23.0,19.500000000000004,9.5,13.0,0,1.0,1.2938798856050702,11.149312,0,1.0,0.5866351218643573,12.939264,0,1.0,0.21798021342820575,0.815104,0,1.0,1.810860497451263,13.705216,0,1.0,1.3671155608826775,14.221312,0,1.0,2.528266348320584,10.964992,0,1.0,7.082279792746851,19.734528,0,1.0,9.953131057105205,16.359424,0,1.0,4.371254345472115,10.981376,0.01785714285714286,0.0,0.0,0.0,0.005479452054794521
14,2023-06-01 08:01:06,975.0,975.0,24.25,22.78488372093023,22.0,15.357142857142849,9.75,9.55,0,1.0,1.3584270642602174,11.005952,0,1.0,0.5794952924833018,13.008896,0,1.0,0.23553515007896444,0.802816,0,1.0,1.122518811880942,13.668352,0,1.0,1.3134802856257293,13.451264,0,1.0,2.592702942481903,11.50976,0,1.0,7.050198550269347,19.955712,0,1.0,10.051738929586481,16.154624,0,1.0,4.444665792921648,11.03872,0.01796407185628742,0.0,0.0,0.0,0.00911854103343465
15,2023-06-01 08:02:06,975.0,975.0,45.0,23.180555555555554,9.25,23.406249999999982,4.8,9.5625,0,1.0,0.6406507669122345,11.112448,0,1.0,0.31982453180365883,13.590528,0,1.0,0.1764084733758621,0.806912,0,1.0,0.9062173613169302,13.553664,0,1.0,1.6088091087387137,13.656064,0,1.0,2.4945768656232685,11.567104,0,1.0,6.970225979854185,19.570688,0,1.0,9.708357548958404,15.450112,0,1.0,4.430516859044023,10.928128,0.05161290322580645,0.0,0.0,0.0,0.024844720496894415
16,2023-06-01 08:03:06,975.0,975.0,24.25,23.440789473684212,23.5,9.867346938775508,4.8,9.666666666666666,0,1.0,0.8753515468060293,10.960896,0,1.0,0.3183794570183575,13.299712,0,1.0,0.1792481203006974,0.794624,0,1.0,1.2185059978190302,13.357056,0,1.0,1.5149619781438743,13.508608,0,1.0,2.6151504319337695,11.538432,0,1.0,7.537240738090974,20.15232,0,1.0,10.235095521454884,15.613952,0,1.0,4.09034504929271,11.186176,0.01398601398601399,0.0,0.0,0.0,0.009646302250803856
17,2023-06-01 08:04:06,975.0,975.0,46.25,23.15116279069767,23.125,17.363636363636342,9.75,10.0,0,1.0,0.8765995836226658,12.095488,0,1.0,0.6326613266131521,13.217792,0,1.0,0.2815566714491557,0.94208,0,1.0,1.4419403070910741,13.922304,0,1.0,1.637300177620028,13.955072,0,1.0,2.3026804328401265,11.42784,0,1.0,7.272586561032873,19.484672,0,1.0,9.062124427568643,15.54432,0,1.0,4.067175386118101,11.505664,0.02824858757062147,0.0,0.0,0.0,0.013297872340425534
18,2023-06-01 08:05:06,975.0,975.0,24.25,22.275,9.7,23.73076923076922,9.375,9.125,0,1.0,1.131990314118555,11.395072,0,1.0,0.44313509176610977,13.176832,0,1.0,0.1832646048110053,0.8192,0,1.0,1.4501742160278301,13.336576,0,1.0,1.3749437696810594,13.922304,0,1.0,2.5402100840341912,11.153408,0,1.0,6.822454172208308,19.43552,0,1.0,9.87930085774637,17.2032,0,1.0,4.11802358941634,11.378688,0.0196078431372549,0.0,0.0,0.0,0.009646302250803858
19,2023-06-01 08:06:06,975.0,975.0,24.25,23.771551724137932,4.8,21.49999999999995,,9.899999999999999,0,1.0,1.0800783732259585,11.132928,0,1.0,0.4832769635474384,12.955648,0,1.0,0.270171714018182,0.79872,0,1.0,1.0939024390241605,13.55776,0,1.0,1.5293726510549703,13.873152,0,1.0,2.60678061396696,11.370496,0,1.0,6.926927470018954,19.92704,0,1.0,9.018407331334172,16.678912,0,1.0,4.182340862423238,11.071488,0.027397260273972605,0.0,0.0,0.0,0.014981273408239702
20,2023-06-01 08:07:07,975.0,975.0,24.25,22.95,23.5,18.400000000000006,9.625,14.499999999999977,0,1.0,0.9267006901353658,11.112448,0,1.0,0.4421018991964532,13.217792,0,1.0,0.22448286751939692,0.835584,0,1.0,0.875145021901007,13.426688,0,1.0,1.5844552817202202,13.418496,0,1.0,3.0041332324004233,11.32544,0,1.0,7.855026536420695,19.546112,0,1.0,10.382723654283817,16.535552,0,1.0,4.05177608331856,11.104256,0.011049723756906077,0.0,0.0,0.0,0.033962264150943396
21,2023-06-01 08:08:07,975.0,975.0,45.0,23.32236842105263,24.0,19.449999999999932,9.75,9.4375,0,1.0,1.068980159601616,11.902976,0,1.0,0.3852401802144823,13.103104,0,1.0,0.2212592468056138,0.864256,0,1.0,1.7128731343280053,13.299712,0,1.0,1.8468693757696502,13.512704,0,1.0,2.5864823848239773,11.382784,0,1.0,6.398268890576224,19.771392,0,1.0,8.755782416578391,16.81408,0,1.0,4.534807316640181,11.30496,0.03614457831325302,0.0,0.0,0.0,0.008356545961002786
22,2023-06-01 08:09:07,975.0,975.0,45.0,23.840909090909086,9.0,15.583333333333334,9.75,16.749999999999982,0,1.0,0.7770636420919121,11.022336,0,1.0,0.5667746935324071,13.074432,0,1.0,0.23109635210152354,0.79872,0,1.0,1.2529074529073532,13.463552,0,1.0,1.5686728092529991,13.881344,0,1.0,3.3711208071998704,12.386304,0,1.0,6.840536712633967,20.31616,0,1.0,9.648144829765952,15.466496,0,1.0,6.210733895808859,11.390976,0.030303030303030304,0.0,0.0,0.0,0.011869436201780416
23,2023-06-01 08:10:07,975.0,975.0,41.249999999999986,23.653846153846146,23.5,17.92857142857142,22.0,9.5,0,1.0,0.991601085481709,11.784192,0,1.0,0.3298228346455765,13.59872,0,1.0,0.2730478589420671,0.790528,0,1.0,1.2970187209172863,13.217792,0,1.0,1.2754506437769346,13.529088,0,1.0,2.4413473174664895,11.083776,0,1.0,7.208357399142673,19.054592,0,1.0,10.044380570990056,16.048128,0,1.0,4.221309505146899,11.149312,0.02857142857142857,0.0,0.0,0.0,0.011494252873563218
24,2023-06-01 08:11:07,975.0,975.0,24.25,23.147959183673468,22.75,22.9642857142857,,16.749999999999982,0,1.0,1.0889174386369198,12.10368,0,1.0,0.559548801504118,13.225984,0,1.0,0.2897898571028667,0.954368,0,1.0,1.4383566580574083,13.848576,0,1.0,1.7532771374507472,13.828096,0,1.0,2.50341921892572,11.436032,0,1.0,7.729326303458256,19.369984,0,1.0,9.98061333144295,15.650816,0,1.0,4.368847765364124,11.30496,0.023121387283236993,0.0,0.0,0.0,0.011331444759206801
25,2023-06-01 08:12:07,975.0,975.0,42.499999999999986,22.886363636363637,23.125,20.749999999999964,9.75,9.428571428571429,0,1.0,1.0139629270658126,11.948032,0,1.0,0.4633758356028315,13.63968,0,1.0,0.24062049673655833,0.847872,0,1.0,1.8382188764271965,13.217792,0,1.0,1.861798719297527,13.541376,0,1.0,2.395101522842056,11.272192,0,1.0,6.551843236765606,19.447808,0,1.0,9.112378327667207,16.007168,0,1.0,4.241319444444773,10.952704,0.03763440860215053,0.0,0.0,0.0,0.022727272727272724
26,2023-06-01 08:13:07,975.0,975.0,45.0,24.25,22.0,21.583333333333336,9.6875,9.692307692307693,0,1.0,1.07442869540051,11.534336,0,1.0,0.5656532797067232,13.049856,0,1.0,0.24278161415614177,0.946176,0,1.0,1.1354037997766104,13.312,0,1.0,1.2570504051353255,14.004224,0,1.0,2.52905087454408,11.419648,0,1.0,6.7853431330644725,19.759104,0,1.0,8.42002181365005,16.658432,0,1.0,4.258002287458177,10.93632,0.032679738562091505,0.0,0.0,0.0,0.016501650165016504
27,2023-06-01 08:14:07,975.0,975.0,24.25,23.37790697674418,19.749999999999993,11.999999999999964,9.75,9.6,0,1.0,1.2463647798739728,11.776,0,1.0,0.5594396369775658,13.160448,0,1.0,0.24528284917715706,0.823296,0,1.0,1.8597193785376138,13.877248,0,1.0,1.5897886587151528,14.012416,0,1.0,2.5740896534416935,10.801152,0,1.0,7.438987747955577,19.664896,0,1.0,9.79173897777944,15.716352,0,1.0,3.7330802265525724,11.022336,0.010204081632653062,0.0,0.0,0.0,0.006289308176100629
28,2023-06-01 08:15:08,975.0,975.0,47.5,29.166666666666654,22.0,20.312500000000004,22.75,21.625,0,1.0,0.9857553410691386,12.111872,0,1.0,0.6503488696623233,12.976128,0,1.0,0.21872354281998893,0.802816,0,1.0,1.4831785863657378,13.49632,0,1.0,1.5126287409006829,13.860864,0,1.0,2.7501433775095196,11.132928,0,1.0,8.418415539897014,20.066304,0,1.0,10.158206602372836,15.872,0,1.0,3.975387499998817,11.055104,0.019230769230769232,0.0,0.0,0.0,0.01023890784982935
29,2023-06-01 08:16:08,975.0,975.0,46.25,23.071428571428566,9.25,22.750000000000004,9.75,9.525,0,1.0,0.9039777111017699,11.91936,0,1.0,0.5190448285966185,13.197312,0,1.0,0.19240605427978036,0.835584,0,1.0,1.340742218675331,13.422592,0,1.0,1.4312962242124718,14.000128,0,1.0,2.608944208156575,11.288576,0,1.0,7.763941070156896,19.533824,0,1.0,9.935379310340869,14.983168,0,1.0,4.127693579498614,10.907648,0.028301886792452824,0.0,0.0,0.0,0.015503875968992246
30,2023-06-01 08:18:18,975.0,975.0,43.74999999999999,23.249999999999996,9.5,4468.749999999999,9.75,9.75,0,1.0,1.0561769160857983,11.689984,0,1.0,0.34114817525879354,13.479936,0,1.0,0.24243847578716515,0.790528,0,1.0,0.6845210887182566,13.508608,0,1.0,0.41056198347115364,14.229504,0,1.0,1.3788722168433158,11.595776,0,1.0,6.366653801619101,20.824064,0,1.0,8.661819471538966,16.334848,1,0.08333333333333334,2.740428287082084,19.951616,0.01234567901234568,0.0,0.0,,0.042944785276073615
31,2023-06-01 08:20:29,975.0,975.0,47.5,39.999999999999986,23.125,27.187500000000018,22.75,30.0,0,1.0,1.001176078996738,11.5712,2,1.0,100.30066780727407,18.489344,0,1.0,0.3617305663031526,0.987136,0,1.0,0.9620905378399264,13.37344,0,1.0,1.2186678130689126,13.426688,0,1.0,2.62177955980395,11.165696,0,1.0,5.961647412567762,19.546112,0,1.0,7.794286542920357,16.924672,0,1.0,4.273822614107882,23.719936,0.02116460196045939,0.0,0.0,0.0,0.012383900928792572
32,2023-06-01 08:22:40,975.0,975.0,43.74999999999999,23.641509433962263,23.125,18.25000000000001,,9.600000000000001,0,1.0,0.9199446911925604,11.534336,0,1.0,0.5421024672410756,13.213696,0,1.0,0.23797174783893246,0.831488,0,1.0,1.163544023998823,13.59872,0,1.0,1.3632375949933107,13.623296,0,1.0,2.560767884605254,11.014144,3,1.0,15.101709214417486,481.271808,0,1.0,10.987693631671647,16.908288,0,1.0,3.781892195395844,23.83872,0.031446540880503145,0.0,0.0,0.0,0.015384615384615385
33,2023-06-01 08:24:50,975.0,975.0,48.125,22.990000000000002,24.0,19.51923076923075,9.75,9.666666666666663,0,1.0,0.752626326294735,11.53024,0,1.0,0.329298303957419,13.668352,0,1.0,0.18867924528292465,0.835584,0,1.0,1.0649206457325633,13.930496,0,1.0,1.3835893239328427,13.508608,0,1.0,1.5641903689103902,10.71104,0,1.0,6.829891993306935,14.790656,4,0.5,7.400648340208685,25.575424,0,1.0,3.7602791471925205,10.440704,0.5015290519877676,0.0,0.0,0.0,0.011560693641618497
34,2023-06-01 08:27:01,34.99999999999997,,24.25,22.63157894736842,,32.656249999999986,,9.642857142857142,1,0.0,1.8337997671391957,18.079744,0,1.0,0.4558431014360314,13.860864,0,1.0,0.12321084724000733,0.827392,0,1.0,1.3338795667549157,13.287424,0,1.0,1.0449533365696393,14.09024,0,1.0,2.9937909888433563,10.973184,0,1.0,7.658203627016605,14.688256,0,1.0,10.162885220875859,26.58304,0,1.0,3.3301810495358826,10.399744,0.02409638554216868,,1.0,0.0,0.04201680672268907
35,2023-06-01 08:29:11,975.0,975.0,46.25,232.85714285714286,93.33333333333333,312.49999999999886,97.5,92.5,0,1.0,0.649708124442002,21.610496,0,1.0,0.3361738890039054,13.656064,0,1.0,0.17105541295483526,0.8192,0,1.0,1.3803682642834807,13.37344,0,1.0,1.5854452054791264,13.688832,2,1.0,99.85264315162505,17.891328,0,1.0,7.932081836979064,14.544896,0,1.0,10.490825272067708,10.911744,0,1.0,3.0743943575590174,12.849152,0.05479452054794521,0.0,0.0,0.0,0.030303030303030304
36,2023-06-01 08:31:22,975.0,975.0,24.25,22.904411764705884,9.0,16.37500000000002,4.8,9.583333333333332,0,1.0,1.0349698619482772,21.098496,0,1.0,0.39576893238659266,12.926976,3,1.0,0.3654564435679521,524.808192,0,1.0,0.8972139893305743,14.016512,0,1.0,1.4562053472787189,13.635584,0,1.0,2.7179971409227557,11.472896,0,1.0,7.555686557174396,14.188544,0,1.0,11.224173783884163,11.395072,0,1.0,4.469810224632046,11.24352,0.03061224489795918,0.0,0.0,0.0,0.015424164524421592
37,2023-06-01 08:33:32,975.0,975.0,45.0,22.816176470588232,21.249999999999993,24.916666666666654,9.75,9.911764705882351,0,1.0,0.4742284531426455,10.579968,0,1.0,0.4093994951510161,13.447168,0,1.0,0.23608762272296813,0.913408,0,1.0,1.2213569092619703,13.787136,4,0.5833333333333333,1.5419986093619078,22.474752,0,1.0,2.6513854577027565,11.964416,0,1.0,7.62730572734603,14.487552,0,1.0,9.176493622734412,10.276864,0,1.0,4.218795118597447,11.452416,0.01935483870967742,0.0,0.0,0.0,0.009836065573770491
38,2023-06-01 08:35:46,975.0,975.0,42.499999999999986,24.004098360655743,22.0,399.99999999999955,9.625,21.09999999999999,0,1.0,0.7627955182072836,9.609216,0,1.0,0.394789202304906,13.357056,0,1.0,0.2695906902086778,0.909312,0,1.0,1.858125452511452,13.410304,0,1.0,1.463588465242761,22.376448,0,1.0,1.6703293442789104,11.661312,0,1.0,7.130857971015507,15.458304,0,1.0,8.186931663490324,11.300864,2,1.0,99.64445955132561,16.83456,0.04195804195804196,0.0,0.0,0.0,0.02371541501976284
39,2023-06-01 08:37:57,975.0,975.0,45.625,22.375,23.75,18.400000000000006,9.5,9.538461538461538,0,1.0,1.2960083389539514,9.895936,3,1.0,7.1636985813072735,533.602304,0,1.0,0.2261579572446837,1.110016,0,1.0,1.4850828307503137,13.131776,0,1.0,1.4210863935969855,8.13056,0,1.0,3.4403786546030135,11.894784,0,1.0,7.332621840609538,14.848,0,1.0,9.09000290051243,10.407936,0,1.0,3.6066815144766027,11.128832,0.007091816174676059,0.0,0.0,0.0,0.003521126760563381
40,2023-06-01 08:40:08,975.0,975.0,41.249999999999986,22.68918918918919,20.499999999999993,14.178571428571429,9.25,9.444444444444443,0,1.0,0.5874080221300151,11.005952,0,1.0,0.3203398137560068,9.834496,0,1.0,0.25829073482436077,0.970752,0,1.0,1.2689215778135208,13.729792,0,1.0,0.4949053857350837,8.794112,0,1.0,2.1312118289937656,11.145216,4,0.5,6.463077968214437,23.81824,0,1.0,6.421187749324475,12.480512,0,1.0,3.1478825566750546,11.501568,0.020304568527918784,0.0,0.0,0.0,0.008379888268156424
41,2023-06-01 08:42:18,9.0,,24.25,8321.428571428569,975.0,19.14999999999999,,,0,1.0,0.6107045454545424,10.518528,0,1.0,0.20162969389010818,9.928704,0,1.0,0.16752866242048006,0.954368,0,1.0,0.5794334550968157,13.520896,0,1.0,1.0442621330433877,8.040448,0,1.0,1.3645761190203658,11.563008,0,1.0,3.490316916130118,29.392896,1,1.0,5.861320935695319,24.522752,0,1.0,1.9151570006266352,11.419648,0.0392156862745098,0.4,0.8333333333333334,0.0,0.08108108108108109
42,2023-06-01 08:44:29,975.0,975.0,46.25,24.917968749999993,197.49999999999994,24.624999999999993,24.25,9.666666666666666,2,1.0,99.89613519972688,16.19968,0,1.0,0.5066944801025746,10.170368,0,1.0,0.16898237922616435,0.98304,0,1.0,1.2480193570694773,13.68064,0,1.0,1.4156886517943834,8.441856,0,1.0,2.0387302610380056,11.395072,0,1.0,7.315194306999505,13.426688,0,1.0,9.363755858428057,25.440256,0,1.0,2.9328571428571713,11.0592,0.04430379746835444,0.0,0.0,0.0,0.015503875968992246
43,2023-06-01 08:46:40,975.0,975.0,24.25,22.824999999999996,9.375,15.62500000000001,9.5,8.833333333333332,0,1.0,0.7363833770123348,11.341824,0,1.0,0.24081723154880008,9.568256,0,1.0,0.23214547881210776,0.913408,0,1.0,1.4867110278436746,13.6192,0,1.0,1.4164490587803522,8.179712,3,1.0,2.748716265499583,529.620992,0,1.0,8.175680793507674,12.296192,0,1.0,10.017218203273295,12.058624,0,1.0,3.8349866898462475,11.259904,0.030120481927710847,0.0,0.0,0.0,0.01779359430604982
44,2023-06-01 08:48:50,4625.0,4625.0,43.74999999999999,23.200000000000003,9.625,18.124999999999986,4.8,14.499999999999977,0,1.0,0.6731127886322513,10.60864,0,1.0,0.5139711394306778,10.231808,4,0.6666666666666666,0.1873229989566254,4.247552,0,1.0,1.6650609863888925,13.438976,0,1.0,1.3821734104046197,8.237056,0,1.0,3.4190693430653436,13.111296,0,1.0,7.810390866873072,13.074432,0,1.0,8.19535170979068,11.677696,0,1.0,5.912967798085301,15.1552,0.022346368715083796,0.19999999999999998,0.25,0.0,0.01807228915662651
45,2023-06-01 08:51:01,975.0,975.0,24.25,23.346938775510203,23.3125,20.199999999999942,9.6875,18.999999999999993,0,1.0,1.1663254861821615,9.99424,0,1.0,0.5963669132995134,9.572352,0,1.0,0.23638328530259345,4.378624,0,1.0,1.340913450011763,13.729792,1,1.0,1.6191097417071025,8.470528,0,1.0,2.5813614686091144,11.395072,0,1.0,6.853446091473455,12.804096,0,1.0,9.296235236220433,11.69408,0,1.0,3.9791784274193396,11.522048,0.02298850574712644,0.0,0.0,0.0,0.011904761904761904
46,2023-06-01 08:53:12,975.0,975.0,24.25,23.593749999999996,4.8,22.974999999999977,,10.0,0,1.0,1.1418008595246907,10.575872,0,1.0,0.39029337914647344,10.129408,0,1.0,0.21332075096851122,0.823296,0,1.0,0.955366577768597,13.74208,0,1.0,1.4500699222464493,8.073216,0,1.0,2.973448111521828,11.563008,0,1.0,8.751356147021523,13.1072,0,1.0,9.955451713395602,12.730368,3,1.0,10.723409723709542,521.547776,0.011428571428571429,0.0,0.0,0.0,0.009036144578313254
