,timestamp,latency_edgex-ui_edgex-core-command,latency_edgex-ui_edgex-core-data,latency_edgex-core-command_edgex-core-metadata,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-ui_edgex-core-metadata,latency_edgex-core-metadata_edgex-device-mqtt,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,error_edgex-core-metadata,error_edgex-device-mqtt,error_edgex-core-command,error_edgex-core-data,error_edgex-ui
20,2023-06-02 05:55:29,975.0,20.5,9.875,24.25,9.75,975.0,23.046511627906977,23.5,0,1.0,2.5086739699151916,10.93632,0,1.0,1.719412775261654,26.963968,0,1.0,7.079481018739117,18.927616,0,1.0,1.2906355488303172,11.096064,0,1.0,0.25445200722313677,0.802816,0,1.0,3.9453285683034163,11.497472,0,1.0,0.6521347350353163,13.14816,0,1.0,8.824692545518012,18.890752,0,1.0,1.418886082861532,13.623296,0.023121387283236993,0.0,0.0,0.0,0.012158054711246202
21,2023-06-02 05:56:29,975.0,21.125000000000014,9.59090909090909,45.625,9.75,975.0,22.985294117647058,23.875,0,1.0,2.769981525468966,11.20256,0,1.0,3.4644515956019215,16.994304,0,1.0,7.899812279150992,19.648512,0,1.0,1.202106059650831,10.862592,0,1.0,0.1981882770870401,0.823296,0,1.0,4.38443351012746,11.563008,0,1.0,0.3130100841214782,13.361152,0,1.0,10.706121144320655,17.432576,0,1.0,1.4140862454670773,13.70112,0.027777777777777773,0.0,0.0,0.0,0.018633540372670804
22,2023-06-02 05:57:29,975.0,21.062500000000014,10.0,46.25,9.625,975.0,24.161764705882355,9.5,0,1.0,2.7586941870269164,11.198464,0,1.0,1.8546184257818412,17.195008,0,1.0,7.745662296284854,19.23072,0,1.0,1.0666720490876094,10.69056,0,1.0,0.19743701762055177,0.831488,0,1.0,4.457119905294561,11.280384,0,1.0,0.5148358945170971,13.623296,0,1.0,10.535054816242893,18.046976,0,1.0,1.4303989786146076,14.073856,0.018633540372670804,0.0,0.0,0.0,0.005555555555555555
23,2023-06-02 05:58:30,975.0,16.750000000000018,9.541666666666664,47.916666666666664,9.25,975.0,22.838235294117645,9.75,0,1.0,2.6926956965906337,11.485184,0,1.0,1.6153157070798188,17.268736,0,1.0,8.025441225443434,18.440192,0,1.0,1.1800372844494587,10.768384,0,1.0,0.26101735062481884,0.8192,0,1.0,4.293338670936652,11.268096,0,1.0,0.5328351449275575,13.754368,0,1.0,9.746048730181728,18.591744,0,1.0,0.8115487867836678,13.586432,0.024875621890547258,0.0,0.0,0.0,0.014598540145985401
24,2023-06-02 05:59:30,975.0,12.699999999999985,9.5,45.0,4.8,975.0,23.03333333333333,24.25,0,1.0,2.452304116865272,11.03872,0,1.0,1.641136706700546,17.051648,0,1.0,7.55028887055023,19.136512,0,1.0,1.0591113442229212,11.362304,0,1.0,0.28172428884020395,0.946176,0,1.0,4.204916943521008,11.40736,0,1.0,0.4146553900530018,13.754368,0,1.0,9.74876047958336,18.341888,0,1.0,1.6191406811318425,14.528512,0.005291005291005292,0.0,0.0,0.0,0.0025575447570332483
25,2023-06-02 06:00:30,975.0,20.928571428571434,9.25,24.25,4.8,975.0,22.22727272727272,23.5,0,1.0,2.4424105120067345,11.03872,0,1.0,1.4358101797806666,16.846848,0,1.0,7.314196567862299,19.329024,0,1.0,0.8407201685499818,10.788864,0,1.0,0.18575188200011353,0.806912,0,1.0,4.376510925149066,11.272192,0,1.0,0.3340667678299671,13.484032,0,1.0,9.437941849068974,17.26464,0,1.0,1.509256733719468,13.484032,0.027027027027027032,0.0,0.0,0.0,0.011173184357541902
26,2023-06-02 06:01:30,975.0,13.150000000000013,13.0,46.875,9.5,975.0,23.9390243902439,9.625,0,1.0,2.3664401564210973,11.370496,0,1.0,1.6367182846930197,17.260544,0,1.0,6.180031259305572,19.550208,0,1.0,0.9314170496111961,10.645504,0,1.0,0.18019485621498385,0.827392,0,1.0,3.993736170212687,11.153408,0,1.0,0.5427853929057024,13.180928,0,1.0,8.612156454317791,18.333696,0,1.0,1.4648046875009868,14.188544,0.023809523809523808,0.0,0.0,0.0,0.010554089709762534
27,2023-06-02 06:02:30,975.0,18.678571428571388,9.5,24.25,,975.0,23.026315789473685,8.499999999999998,0,1.0,2.5430280996739123,11.296768,0,1.0,1.6374007220215159,17.24416,0,1.0,7.15927088784217,19.755008,0,1.0,0.8469866747426585,11.341824,0,1.0,0.2291919097771389,0.79872,0,1.0,4.604517611025354,10.940416,0,1.0,0.3971435836584342,13.651968,0,1.0,9.457896332223086,18.550784,0,1.0,1.7185434173659166,14.147584,0.027210884353741496,0.0,0.0,0.0,0.01342281879194631
28,2023-06-02 06:03:30,975.0,9.936507936507937,9.375,42.499999999999986,9.5,975.0,23.745689655172413,23.5,0,1.0,2.6572309854755147,11.268096,0,1.0,1.7183598718011777,16.781312,0,1.0,7.821086173456836,18.825216,0,1.0,1.2123185708968027,11.399168,0,1.0,0.23628252788109422,0.802816,0,1.0,4.0962348877392145,11.616256,0,1.0,0.3965281643807903,13.422592,0,1.0,10.68760689851605,18.538496,0,1.0,1.2557160187160892,13.668352,0.00628930817610063,0.0,0.0,0.0,0.00546448087431694
29,2023-06-02 06:04:30,975.0,14.874999999999993,9.444444444444443,47.5,9.5,975.0,23.386363636363633,9.5,0,1.0,2.388262220041823,10.9568,0,1.0,1.6973179491097876,16.867328,0,1.0,6.940450480850357,19.001344,0,1.0,1.1494176097156532,10.858496,0,1.0,0.2581675964105186,0.843776,0,1.0,3.990854402789159,11.558912,0,1.0,0.431346064275725,13.430784,0,1.0,10.29763270582262,17.793024,0,1.0,2.7164447709115613,13.602816,0.02906976744186046,0.0,0.0,0.0,0.01730103806228374
