,timestamp,latency_edgex-core-command_edgex-core-metadata,latency_edgex-ui_edgex-core-command,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-ui_edgex-core-data,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-ui_edgex-core-metadata,latency_edgex-core-command_edgex-device-mqtt,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,error_edgex-device-mqtt,error_edgex-core-command,error_edgex-core-metadata,error_edgex-ui,error_edgex-core-data
12,2023-05-21 20:36:17,9.866666666666665,975.0,9.5,9.0,19.204545454545443,46.25,22.835714285714282,975.0,0,1.0,2.5805699346405246,15.310848,3,1.0,7.352233629300804,495.439872,0,1.0,4.08999390547953,10.182656,0,1.0,0.5617853161331402,8.953856,0,1.0,2.0012897502388456,8.810496,0,1.0,9.613288259825529,11.22304,0,1.0,0.20576584507042325,1.851392,0,1.0,0.7777068637330633,11.001856,0,1.0,1.8193160353912063,8.318976,0.0,0.0,0.030487804878048776,0.013333333333333336,0.0
13,2023-05-21 20:38:28,13.0,975.0,9.583333333333332,22.75,22.525000000000006,45.625,23.336956521739133,975.0,0,1.0,1.7581853445663327,15.863808,0,1.0,7.896308580553979,14.954496,0,1.0,3.4292190060076533,10.350592,0,1.0,0.24007320804195115,9.150464,0,1.0,0.6651952649629438,9.0112,4,0.5,9.624914832092351,19.59936,0,1.0,0.21177659230520465,1.859584,0,1.0,0.9561065719360594,10.420224,0,1.0,1.5394305502116192,8.159232,0.0,0.0,0.042682926829268296,0.00982800982800983,0.0
14,2023-05-21 20:40:39,13.0,38.749999999999986,975.0,,9.952830188679245,46.666666666666664,22.75,,0,1.0,2.379343172316521,15.106048,0,1.0,7.881781576716615,14.872576,0,1.0,4.166531666783055,10.4448,0,1.0,0.7399367827939849,9.142272,0,1.0,1.3871839114654676,9.314304,0,1.0,11.281454797367516,22.032384,0,1.0,0.16386904455979978,1.880064,1,0.49999999999999994,1.7479480575611532,18.235392,0,1.0,1.1258566707253397,8.421376,0.0,0.888888888888889,0.0295860087687655,0.02925531914893617,0.0
15,2023-05-21 20:42:50,91.24999999999999,975.0,97.5,212.49999999999994,862.5000000000002,48.33333333333333,227.71428571428567,975.0,2,1.0,99.82430804298282,21.700608,0,1.0,8.011303671610339,15.351808,0,1.0,2.4953982728425563,10.805248,0,1.0,0.5991352079125484,9.244672,0,1.0,1.4964077102803601,9.179136,0,1.0,8.83072622478388,11.608064,0,1.0,0.213803974553847,1.839104,0,1.0,0.7568488503580846,20.50048,0,1.0,1.422894086328218,9.17504,0.0,0.0,0.02259887005649718,0.01234567901234568,0.0
16,2023-05-21 20:45:00,15.99999999999998,975.0,9.5,23.5,22.84375,24.25,22.513157894736835,975.0,0,1.0,2.761269268157194,16.44544,0,1.0,8.093739474987661,14.802944,0,1.0,4.656535419678538,11.022336,0,1.0,0.5406280607248013,9.023488,0,1.0,1.5943548387096889,9.527296,0,1.0,9.63117450682854,11.206656,3,1.0,0.3373301831069121,455.913472,0,1.0,1.0117295141406806,20.819968,0,1.0,1.5882260695019321,8.347648,0.0,0.0,0.023391894893104698,0.020231213872832367,0.0
17,2023-05-21 20:47:11,9.357142857142858,975.0,9.25,9.75,19.499999999999954,24.25,21.608695652173903,975.0,0,1.0,2.5222303206997374,16.429056,0,1.0,7.1416640068093,15.335424,0,1.0,3.9796003795278327,11.022336,0,1.0,0.42347074468087886,8.884224,0,1.0,1.0661653366073138,8.855552,0,1.0,8.705265709852576,10.93632,0,1.0,0.21041203497851146,3.907584,0,1.0,0.9159773567467638,10.293248,4,0.5,1.988806026930558,16.703488,0.0,0.0,0.05298013245033114,0.0202020202020202,0.0
18,2023-05-21 20:49:21,8.499999999999998,975.0,9.75,22.0,364.5833333333332,24.25,24.02173913043477,975.0,0,1.0,1.5437919641905817,16.683008,0,1.0,6.800596009328822,15.290368,2,1.0,99.98830858384646,16.617472,0,1.0,0.3192758425604783,9.637888,0,1.0,1.1304406474820095,9.449472,0,1.0,6.3393670020513815,10.891264,0,1.0,0.12171230815528156,3.87072,0,1.0,0.6899741453605313,9.859072,0,1.0,1.321888740202638,17.44896,0.0,0.0,0.03076923076923077,0.016025641025641028,0.0
19,2023-05-21 20:51:32,9.25,975.0,9.75,9.5,16.14999999999995,24.25,21.859375,975.0,0,1.0,2.401198956556654,17.16224,0,1.0,7.1605661519830734,15.507456,0,1.0,4.326589474782183,11.010048,3,1.0,0.43732767762466407,430.170112,0,1.0,2.248900863912412,9.465856,0,1.0,9.257096679400584,11.567104,0,1.0,0.19028284671532503,3.887104,0,1.0,0.865153524431294,9.814016,0,1.0,1.435714952834587,8.024064,0.0,0.0,0.037267080745341616,0.025396825396825397,0.0
20,2023-05-21 20:53:43,9.4375,975.0,9.5,21.249999999999993,26.66666666666656,24.25,23.34615384615384,975.0,0,1.0,1.780276243093896,17.215488,4,0.5,7.433231278859666,24.20736,0,1.0,3.303456622772964,10.805248,0,1.0,0.721369294605769,9.35936,0,1.0,2.4255203116304997,9.37984,0,1.0,0.43875393329143375,12.754944,0,1.0,0.2201025396446899,3.878912,0,1.0,1.0275635300803787,10.40384,0,1.0,0.9612609102244399,8.429568,0.0,0.0,0.010256410256410256,0.002865329512893983,0.0
21,2023-05-21 20:55:53,,,,,15.750000000000005,24.25,5666.666666666666,,0,1.0,1.2578886916571208,16.642048,0,1.0,6.820739460527121,29.093888,0,1.0,2.7100090036013915,11.153408,0,1.0,0.18316747512130535,9.433088,0,1.0,2.0904255319148897,9.54368,1,0.08333333333333334,5.730244097530574,19.80416,0,1.0,0.1843806478520809,3.883008,0,1.0,0.25207116542366687,10.543104,0,1.0,1.6727664914895297,8.220672,0.3333333333333333,0.0,,0.09565217391304348,0.0
22,2023-05-21 20:58:04,16.749999999999982,975.0,24.25,96.66666666666666,30.93749999999998,45.625,27.49999999999995,975.0,0,1.0,1.8066014804994208,17.022976,0,1.0,7.9007092701610135,12.722176,0,1.0,3.3053892757029404,11.374592,0,1.0,0.4292689363948628,9.842688,0,1.0,1.3163229813664619,9.629696,0,1.0,9.364500807447504,24.911872,0,1.0,0.12182524567684759,3.878912,2,1.0,99.74141812042767,16.81408,0,1.0,1.436827341424319,8.515584,0.0,0.0,0.031578947368421054,0.014662756598240472,0.0
23,2023-05-21 21:00:14,9.312499999999998,975.0,22.75,21.249999999999993,9.958333333333334,42.499999999999986,22.364285714285714,975.0,3,1.0,2.4231271900748506,621.707264,0,1.0,7.019259220397656,12.664832,0,1.0,3.9893476906647996,11.194368,0,1.0,0.7520536712634935,9.273344,0,1.0,1.3712721481187056,9.40032,0,1.0,8.910913083443987,24.24832,0,1.0,0.2060106037654174,3.8912,0,1.0,1.3481735374212624,9.805824,0,1.0,1.5427593231848842,8.368128,0.0,0.0,0.009523809523809525,0.003076923076923077,0.0
24,2023-05-21 21:02:25,19.0,4875.0,9.7,22.75,9.958333333333332,41.249999999999986,22.814285714285717,4875.0,0,1.0,2.456841979297555,17.104896,0,1.0,6.489352818371584,13.197312,0,1.0,3.4313375208897385,11.20256,0,1.0,0.6555179926376414,9.490432,0,1.0,1.5840303065899257,8.896512,0,1.0,9.23138352912533,12.541952,4,0.5,0.405347559943557,5.210112,0,1.0,1.045113823249433,10.022912,0,1.0,0.9787847222222121,8.024064,0.41379310344827586,1.0,0.023809523809523808,0.04467353951890034,0.0
25,2023-05-21 21:04:35,9.428571428571429,975.0,9.5,23.125,31.428571428571423,45.0,22.299999999999997,975.0,0,1.0,2.674117356596081,17.338368,0,1.0,7.85946059334733,12.517376,0,1.0,3.585504327066389,11.055104,0,1.0,0.36611751784734764,9.560064,0,1.0,0.9639305787165693,9.05216,0,1.0,10.4640694430092,12.378112,0,1.0,0.22824941266112136,5.36576,0,1.0,0.9951292172487473,10.883072,1,1.0,2.024106961982575,9.33888,0.0,0.0,0.01951219512195122,0.012944983818770227,0.0
26,2023-05-21 21:06:46,9.5,975.0,9.0,23.25,16.16666666666665,24.25,22.625,975.0,0,1.0,2.3726009633197584,16.969728,0,1.0,7.450135404789056,13.627392,3,1.0,10.600812775456486,535.482368,0,1.0,0.644573277605451,9.633792,0,1.0,1.5432105404678707,9.678848,0,1.0,10.252207001522121,12.500992,0,1.0,0.26107139102092347,0.802816,0,1.0,1.028358432981459,10.170368,0,1.0,1.2509601567603046,8.368128,0.0,0.0,0.02824858757062147,0.008620689655172414,0.0
27,2023-05-21 21:08:57,10.0,975.0,4.8,9.25,17.000000000000025,24.25,22.607142857142858,975.0,0,1.0,2.3051676377878496,17.32608,0,1.0,6.68469582374218,12.443648,0,1.0,3.4424625569785143,11.010048,4,0.5,0.850941266924952,17.8176,0,1.0,1.4802704208233957,9.355264,0,1.0,7.279548816568091,11.665408,0,1.0,0.2550687866486244,0.79872,0,1.0,1.2243627031650142,10.174464,0,1.0,1.123851888979386,8.491008,0.0,,0.0273224043715847,0.015424164524421594,0.0
28,2023-05-21 21:11:07,9.5,,4.8,9.75,,,,975.0,0,1.0,1.370978804745004,16.928768,1,0.0,4.779687589077069,13.062144,0,1.0,1.926481155336515,11.067392,0,1.0,0.42170891521609627,18.399232,0,1.0,0.3101438900422247,9.637888,0,1.0,4.228571428571423,13.193216,0,1.0,0.2291869632903132,0.802816,0,1.0,1.1067544684854433,10.36288,0,1.0,0.9683859130523309,8.699904,0.0,,0.014084507042253525,,0.0
29,2023-05-21 21:13:18,97.0,975.0,24.25,90.0,22.500000000000007,47.5,236.75781249999997,975.0,0,1.0,2.2919371727748636,17.42848,0,1.0,6.3200443090556195,12.96384,0,1.0,4.158354770159904,11.309056,0,1.0,0.2298871022921657,8.54016,0,1.0,0.48865832859580444,9.326592,2,1.0,99.88757825029741,18.460672,0,1.0,0.21977383626365143,0.790528,0,1.0,1.4310795819466653,10.81344,0,1.0,1.311659028414311,8.23296,0.0,,0.02469135802469136,0.008823529411764707,0.0
30,2023-05-21 21:15:28,9.600000000000001,975.0,9.75,23.75,16.999999999999996,24.25,23.593750000000007,975.0,0,1.0,3.5694772681754494,18.735104,0,1.0,7.61556359875908,12.98432,0,1.0,5.690988792480332,11.051008,0,1.0,0.4192691323152966,8.4992,0,1.0,0.9443670773075958,9.699328,0,1.0,10.136599956493432,12.222464,0,1.0,0.2828955922506824,0.970752,3,1.0,1.2145778805770624,507.37152,0,1.0,1.3336669519984408,8.331264,0.0,,0.04729748892889508,0.01718213058419244,0.0
31,2023-05-21 21:17:39,9.384615384615383,975.0,,4.8,22.374999999999986,,24.000000000000004,975.0,4,0.5,2.350424852129402,25.423872,0,1.0,7.85592857142863,13.623296,0,1.0,4.304217109415315,11.034624,0,1.0,0.5499241830065346,8.41728,0,1.0,1.9291981383993155,8.998912,0,1.0,8.077593156206207,14.25408,0,1.0,0.20366982587612928,0.8192,0,1.0,1.2674312516063135,10.924032,0,1.0,0.020317805242421536,8.081408,0.0,0.0,0.03723404255319149,0.0030487804878048786,0.0
32,2023-05-21 21:19:49,9.0,4875.0,9.625,20.499999999999993,29.25,38.749999999999986,23.72916666666666,4875.0,0,1.0,2.2852195563603446,26.243072,0,1.0,7.375442761806977,13.29152,0,1.0,3.463982790411831,10.948608,0,1.0,0.4984405670665206,9.048064,0,1.0,1.7509290366815133,9.117696,0,1.0,8.119189057156731,14.598144,1,1.0,0.37856202336698086,1.482752,0,1.0,0.9710020559578172,10.739712,0,1.0,0.015360871538796844,8.269824,0.6666666666666666,1.0,0.027210884353741496,0.053333333333333344,0.0
33,2023-05-21 21:22:00,19.749999999999993,4875.0,4.8,22.75,21.999999999999975,24.25,33.75000000000002,4875.0,0,1.0,2.1163141612475527,7.294976,0,1.0,5.117913043478174,13.45536,0,1.0,3.752683534598534,11.337728,0,1.0,0.35133712905451997,9.248768,0,1.0,1.361251554082097,9.633792,0,1.0,6.1806463392366995,14.098432,0,1.0,0.21269452872663208,1.703936,0,1.0,0.612218649517734,10.907648,2,1.0,100.16897700548736,13.344768,0.7435897435897436,0.9375,0.025477707006369428,0.06143344709897611,0.0
34,2023-05-21 21:24:11,9.214285714285712,4875.0,4.8,22.75,27.499999999999947,46.666666666666664,23.41891891891892,4875.0,0,1.0,1.1967021606533683,7.491584,0,1.0,7.94286692535962,13.033472,4,0.5,3.3081694590578534,20.31616,0,1.0,0.47895013468234593,8.76544,0,1.0,0.9029998720737115,9.150464,0,1.0,8.74798772916495,15.499264,0,1.0,0.17948422969993305,1.671168,0,1.0,0.6118570327128813,10.964992,0,1.0,0.025591346725304283,7.82336,0.8064516129032258,0.9333333333333332,0.015748031496062992,0.05369127516778523,
35,2023-05-21 21:26:21,975.0,9571.428571428572,,23.5,20.999999999999993,46.25,23.88793103448276,4875.0,0,1.0,1.9837557835445538,6.438912,0,1.0,7.3132396960627695,13.910016,0,1.0,2.886814939152327,20.914176,1,1.0,1.0155524819425235,17.22368,0,1.0,0.9469558546620679,9.252864,0,1.0,6.552242044358693,15.777792,0,1.0,0.1555914863593604,0.811008,0,1.0,0.38470317885869454,10.727424,0,1.0,0.017568204430010517,7.725056,0.7500000000000001,1.0,0.017094017094017096,0.05434782608695652,
36,2023-05-21 21:28:32,23.5,4875.0,4.8,4.8,24.749999999999986,48.125,41.91666666666666,4875.0,0,1.0,1.9512735264284913,7.04512,2,1.0,99.72053184543236,19.29216,0,1.0,3.257793804294374,10.399744,0,1.0,0.35629396673011626,17.772544,0,1.0,0.9019386274103335,9.158656,0,1.0,4.595305448912245,15.527936,0,1.0,0.2013691605558689,0.802816,0,1.0,0.7984401428302803,10.48576,0,1.0,0.014667059951396656,7.725056,0.7142857142857143,1.0,0.006250000000000001,0.0551470588235294,
37,2023-05-21 21:30:43,9.649999999999999,4875.0,9.5,23.5,14.499999999999977,24.25,23.148437499999993,4875.0,0,1.0,2.1208162486888527,7.335936,0,1.0,8.354811570018168,13.185024,0,1.0,3.6050940138142757,9.969664,0,1.0,0.6096293769895405,8.749056,0,1.0,1.38627568922305,9.310208,3,1.0,15.302486260141487,428.589056,0,1.0,0.16817237079118685,0.831488,0,1.0,0.6904558065793887,10.46528,0,1.0,0.024285714285732524,7.725056,0.5714285714285714,1.0,0.007633587786259542,0.028481012658227844,
38,2023-05-21 21:32:53,32.49999999999996,975.0,9.625,45.0,24.464285714285708,41.249999999999986,23.11057692307692,975.0,0,1.0,2.0954849830935407,6.828032,0,1.0,7.77214018507571,13.176832,0,1.0,3.7471678777715747,9.621504,0,1.0,0.5770035403926612,8.630272,0,1.0,1.473279774636122,9.465856,0,1.0,8.652060285393699,14.72512,0,1.0,0.298795372955723,0.790528,4,0.5833333333333333,1.3423027358217885,20.754432,0,1.0,0.08697634408597742,7.684096,0.5087719298245614,0.0,0.037037037037037035,0.005089058524173028,
39,2023-05-21 21:35:04,16.749999999999982,23.0,,,2335.0000000000005,24.25,3987.499999999999,,1,1.0,0.7148219925351709,14.942208,0,1.0,6.164048888311121,14.41792,0,1.0,3.988263864358875,11.276288,0,1.0,0.46436834494544477,8.658944,0,1.0,1.568566082667129,9.27744,0,1.0,4.921582690086995,14.893056,0,1.0,0.27394706886738707,0.786432,0,1.0,0.8062772012052225,21.651456,0,1.0,0.12037486983679377,7.684096,0.0,0.923076923076923,0.7181818181818183,0.606694560669456,0.676056338028169
40,2023-05-21 21:37:14,9.5,975.0,21.249999999999993,19.749999999999993,29.791666666666604,46.25,23.562499999999996,975.0,0,1.0,1.9805016306879957,16.248832,0,1.0,7.885135246238588,13.225984,0,1.0,3.0446788194444614,10.846208,0,1.0,0.4437784177023314,8.978432,0,1.0,1.4683790485045796,9.515008,0,1.0,8.315193617784564,14.52032,2,1.0,99.42501119369568,6.336512,0,1.0,0.862609579468936,10.338304,0,1.0,0.016272075761381094,7.634944,0.0,0.0,0.04516129032258065,0.017301038062283735,0.0
41,2023-05-21 21:39:25,18.249999999999993,975.0,9.625,22.75,31.249999999999943,41.249999999999986,24.639999999999997,975.0,0,1.0,2.4060402223900055,9.670656,0,1.0,8.039229664581102,13.47584,0,1.0,3.8608167866123186,10.846208,0,1.0,0.45597004671613206,8.974336,0,1.0,1.8897498803255184,9.211904,0,1.0,9.581515192992192,15.065088,0,1.0,0.14909610695362982,0.811008,0,1.0,1.1825569316819828,10.530816,3,1.0,5.156954282034772,492.507136,0.0,0.0,0.01840490797546012,0.003703703703703704,0.0
42,2023-05-21 21:41:35,9.375,975.0,9.75,24.0625,4722.222222222221,48.75,24.124999999999993,975.0,0,1.0,1.4063030760520794,6.63552,0,1.0,7.776037189720286,13.799424,1,1.0,3.495385908630654,21.38112,0,1.0,0.23422818791945854,8.798208,0,1.0,0.7728448862862722,9.33888,0,1.0,5.416439373480884,16.658432,0,1.0,0.2061883471719689,0.8192,0,1.0,0.8819352465047817,10.043392,0,1.0,0.030765132139749456,7.737344,0.0,0.0,0.034090909090909095,0.0309278350515464,0.03773584905660378
43,2023-05-21 21:43:46,24.78571428571428,975.0,,4.8,20.416666666666664,24.25,24.94444444444444,975.0,0,1.0,2.1188936450444538,7.172096,0,1.0,5.709481007203103,13.57824,0,1.0,3.940448247758763,21.979136,2,1.0,100.25082865265932,14.209024,0,1.0,0.6816455037469279,9.60512,0,1.0,6.459941120087935,15.11424,0,1.0,0.18664990101133164,0.827392,0,1.0,0.9445094217024068,11.051008,0,1.0,0.017271383075477497,7.745536,0.0,0.0,0.06666666666666667,0.030405405405405404,0.0
44,2023-05-21 21:45:57,9.944444444444443,975.0,4.8,22.0,17.78124999999996,42.499999999999986,23.983870967741932,975.0,0,1.0,2.340045495905381,8.31488,3,1.0,7.749367670729233,432.177152,0,1.0,4.01033031433138,22.310912,0,1.0,0.43256017931966906,8.892416,0,1.0,1.5829203832177212,9.347072,0,1.0,7.8999808073699995,15.122432,0,1.0,0.2648144891857909,0.806912,0,1.0,1.0108357752579922,10.153984,0,1.0,0.016799160870074173,7.688192,0.0,0.0,0.01685372382053774,0.009009009009009009,0.0
45,2023-05-21 21:48:07,19.0,975.0,9.75,4.8,30.62500000000005,24.25,23.211538461538467,975.0,0,1.0,2.01333199679231,8.605696,0,1.0,6.8893587521663076,14.385152,0,1.0,4.093008262961956,10.227712,0,1.0,0.4992970451010296,8.945664,0,1.0,1.0709390862943444,9.129984,4,0.5,9.413915258805709,25.300992,0,1.0,0.2188405797101862,0.815104,0,1.0,0.975302504455496,9.981952,0,1.0,0.024016651091635033,7.688192,0.0,0.0,0.010471204188481678,0.009677419354838708,0.0
46,2023-05-21 21:50:18,9.600000000000001,24.25,,,23.062500000000007,47.5,23.546875,,0,1.0,2.287668492912444,10.11712,0,1.0,7.520792420327573,13.901824,0,1.0,3.8908254214299465,10.256384,0,1.0,0.46056887897376775,9.650176,0,1.0,1.142945937196442,9.621504,0,1.0,9.321811667825246,25.841664,0,1.0,0.255618141916594,0.790528,1,0.08333333333333334,1.7489618236363536,17.661952,0,1.0,0.03358941132903967,7.688192,,0.7142857142857143,0.026881720430107524,0.022727272727272728,0.0
