,timestamp,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-ui_edgex-core-metadata,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-ui_edgex-core-command,latency_edgex-ui_edgex-core-data,latency_edgex-core-command_edgex-core-metadata,latency_edgex-device-mqtt_edgex-core-metadata,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,error_edgex-core-command,error_edgex-core-data,error_edgex-core-metadata,error_edgex-device-mqtt,error_edgex-ui
10,2024-01-11 07:58:16,18.249999999999993,43.74999999999999,9.94642857142857,975.0,975.0,11.12499999999997,8.249999999999998,4.8,0,1.0,0.4736132711248333,9.674752,0,1.0,1.8401978776032408,11.620352,0,1.0,2.1344803300138366,14.942208,0,1.0,0.6902981708844163,11.862016,0,1.0,2.8459706144254104,11.108352,0,1.0,5.30629509999452,13.361152,0,1.0,6.611203557599123,12.976128,0,1.0,0.23430135974882751,1.691648,0,1.0,2.3750398936163934,10.518528,0.0,0.0,0.049689440993788817,0.0,0.03076923076923077
11,2024-01-11 07:59:16,9.333333333333332,24.25,17.211538461538456,975.0,975.0,9.624999999999998,4.8,9.5,0,1.0,0.8136696326064187,9.498624,0,1.0,1.9975528734355639,11.743232,0,1.0,2.2099213589179434,16.207872,0,1.0,0.8797525179851874,11.767808,0,1.0,3.5237373141389146,11.157504,0,1.0,5.77971298991787,13.512704,0,1.0,7.266548178238212,12.652544,0,1.0,0.1907706240736928,1.708032,0,1.0,0.91973224043663,10.481664,0.0,0.0,0.010582010582010583,0.0,0.00516795865633075
12,2024-01-11 08:00:17,9.125,24.25,17.02272727272726,975.0,975.0,12.62499999999993,8.0,4.8,0,1.0,0.7903011269166064,9.478144,0,1.0,1.7797610257090888,11.214848,0,1.0,2.3141810825886924,15.695872,0,1.0,0.7712530420849464,11.780096,0,1.0,2.764319800310072,11.415552,0,1.0,6.528940158613452,13.43488,0,1.0,8.2662414842781,13.090816,0,1.0,0.0944741186752988,1.732608,0,1.0,2.120942458420083,9.920512,0.0,0.0,0.04666666666666667,0.0,0.02339181286549708
13,2024-01-11 08:01:17,9.25,24.25,9.992647058823529,975.0,975.0,18.062499999999986,8.833333333333332,4.8,0,1.0,0.6239974937344237,9.703424,0,1.0,1.9211474009336833,11.481088,0,1.0,2.1640427909948414,14.311424,0,1.0,0.9263201135257341,11.153408,0,1.0,3.334944045062723,11.579392,0,1.0,6.409531550174406,13.656064,0,1.0,7.730699999997754,11.968512,0,1.0,0.22905540417821252,1.675264,0,1.0,2.018763341919963,9.756672,0.0,0.0,0.024691358024691357,0.0,0.015015015015015017
14,2024-01-11 08:02:17,9.375,24.25,14.687499999999972,975.0,975.0,18.45454545454547,8.666666666666666,4.8,0,1.0,0.7311761824416878,9.70752,0,1.0,1.9656052269600912,11.333632,0,1.0,2.076547340247551,17.084416,0,1.0,0.618893573087344,11.30496,0,1.0,3.2372473637959844,11.624448,0,1.0,6.64282143849668,14.37696,0,1.0,7.242368070439962,11.935744,0,1.0,0.1491014995661574,1.69984,0,1.0,1.6882035216597768,9.80992,0.0,0.0,0.019230769230769232,0.0,0.008547008547008548
15,2024-01-11 08:03:17,9.0,43.74999999999999,15.699999999999985,975.0,975.0,8.671874999999996,8.374999999999995,4.8,0,1.0,0.4775466329432378,10.15808,0,1.0,2.1034706195635047,11.452416,0,1.0,2.084499697703886,16.887808,0,1.0,0.8348743652308884,11.186176,0,1.0,3.1229496359581455,11.055104,0,1.0,6.4458822535653075,13.684736,0,1.0,6.731269592481234,12.73856,0,1.0,0.21981123513940803,1.687552,0,1.0,1.0245067634443308,9.8304,0.0,0.0,0.02747252747252747,0.0,0.00980392156862745
16,2024-01-11 08:04:17,8.749999999999998,24.25,17.022727272727273,975.0,975.0,11.62499999999999,8.749999999999996,9.5,0,1.0,0.4793529751590444,9.531392,0,1.0,3.353059948183078,12.464128,0,1.0,1.9315769398434663,19.042304,0,1.0,0.8093139018832679,11.264,0,1.0,5.599297301985919,15.872,0,1.0,6.130686711489476,13.324288,0,1.0,8.663156151683538,11.894784,0,1.0,0.20004329379159996,1.687552,0,1.0,1.5960210848485732,9.732096,0.0,0.0,0.03645833333333333,0.0,0.021021021021021016
17,2024-01-11 08:05:17,9.4375,24.25,9.970588235294116,975.0,975.0,17.218750000000007,8.599999999999998,8.499999999999998,0,1.0,0.6718065603012308,9.44128,0,1.0,1.906458566182035,11.210752,0,1.0,2.2594261030554987,15.593472,0,1.0,0.7834617553095646,11.55072,0,1.0,3.030293238550382,11.460608,0,1.0,5.797501196232968,13.512704,0,1.0,7.411473221300528,11.882496,0,1.0,0.18171668958814183,1.716224,0,1.0,0.6041283783778871,10.4448,0.0,0.0,0.01913875598086124,0.0,0.008797653958944282
18,2024-01-11 08:06:17,4.8,24.25,11.875000000000021,975.0,975.0,12.249999999999979,4.980952380952381,4.8,0,1.0,0.7161918901362937,10.01472,0,1.0,1.9969919919920092,11.32544,0,1.0,2.7793008424547803,15.003648,0,1.0,0.9312263963428001,11.800576,0,1.0,3.3299643738032128,11.751424,0,1.0,6.630774308204026,13.16864,0,1.0,7.758051899204189,12.259328,0,1.0,0.3102368526697319,1.67936,0,1.0,1.879225258690469,10.1376,0.0,0.0,0.031249999999999993,0.0,0.014285714285714285
19,2024-01-11 08:07:18,9.375,24.25,10.624999999999964,975.0,975.0,13.874999999999986,8.416666666666666,4.8,0,1.0,0.44158106878172526,9.56416,0,1.0,2.0013173970778584,11.452416,0,1.0,2.071808022045455,15.900672,0,1.0,0.8022872310386425,11.788288,0,1.0,3.2844703073693386,11.452416,0,1.0,5.844633158883763,13.824,0,1.0,7.9093514419027535,12.750848,0,1.0,0.17340101522845028,1.703936,0,1.0,1.7888672959467833,9.682944,0.0,0.0,0.010309278350515464,0.0,0.005797101449275362
20,2024-01-11 08:08:18,,24.25,12.833333333333332,975.0,975.0,23.124999999999964,8.624999999999996,,0,1.0,0.4553274336283394,9.654272,0,1.0,1.9580391053589448,11.485184,0,1.0,2.533382624767812,18.407424,0,1.0,0.7822288438617552,11.53024,0,1.0,3.3574626466032265,11.063296,0,1.0,6.310491089429022,13.795328,0,1.0,8.71380599035485,11.853824,0,1.0,0.18952908084552345,1.716224,0,1.0,1.5875249654322503,9.633792,0.0,0.0,0.019512195121951216,0.0,0.010178117048346055
21,2024-01-11 08:09:18,9.5,24.25,18.949999999999996,975.0,975.0,11.92857142857139,6.999999999999993,9.5,0,1.0,0.6165761970346482,9.728,0,1.0,2.9383236689503986,13.647872,0,1.0,2.4056543737937135,14.700544,0,1.0,0.7890063977020061,11.198464,0,1.0,5.119506597821895,11.108352,0,1.0,5.884268917120357,14.25408,0,1.0,7.518982580011901,12.771328,0,1.0,0.23929213725633136,1.683456,0,1.0,1.600074083220242,10.334208,0.0,0.0,0.011173184357541902,0.0,0.005555555555555555
22,2024-01-11 08:10:18,21.249999999999993,24.25,13.824999999999985,975.0,975.0,14.968749999999984,7.249999999999995,9.25,0,1.0,0.5678716981132105,9.658368,0,1.0,2.096208346813547,11.276288,0,1.0,2.258218853624073,16.510976,0,1.0,0.8850009145787475,11.124736,0,1.0,3.080018524236893,11.235328,0,1.0,5.911587936436683,13.541376,0,1.0,7.528713736455684,12.402688,0,1.0,0.20809004572631531,1.687552,0,1.0,1.6776048167992836,10.186752,0.0,0.0,0.03314917127071823,0.0,0.016759776536312845
23,2024-01-11 08:11:18,9.0,24.25,12.156250000000002,975.0,975.0,11.125000000000039,7.499999999999997,4.8,0,1.0,0.6066108786606944,9.555968,0,1.0,1.9963908648437314,11.620352,0,1.0,2.2955138604780307,15.147008,0,1.0,1.0557150969415763,11.329536,0,1.0,3.1503972638769326,11.07968,0,1.0,6.606869001017718,13.33248,0,1.0,8.337583071006813,12.00128,0,1.0,0.2389054912215608,1.695744,0,1.0,1.7950436664936658,10.080256,0.0,0.0,0.038461538461538464,0.0,0.021875000000000002
24,2024-01-11 08:12:18,9.583333333333332,24.25,9.592105263157897,975.0,975.0,22.99999999999998,9.25,4.8,0,1.0,0.6454808978741458,9.66656,0,1.0,1.9288204934551352,11.431936,0,1.0,2.3481675828753223,15.888384,0,1.0,0.7447218076075832,11.137024,0,1.0,3.1403089062396283,11.554816,0,1.0,6.926789248023433,14.368768,0,1.0,7.525590989457761,11.759616,0,1.0,0.17227799227786236,1.732608,0,1.0,1.1740991535675422,9.68704,0.0,0.0,0.02395209580838323,0.0,0.016129032258064516
25,2024-01-11 08:13:18,8.749999999999998,24.25,9.680555555555552,975.0,975.0,21.25,6.999999999999993,4.8,0,1.0,0.544561165706511,9.60512,0,1.0,1.8968660057565552,11.599872,0,1.0,2.1699941826642912,16.62976,0,1.0,0.7691446433643139,11.34592,0,1.0,3.31544995592666,11.563008,0,1.0,6.520840313610081,14.4384,0,1.0,8.8294596084966,12.750848,0,1.0,0.17817513157057197,1.712128,0,1.0,1.2194433749514544,10.080256,0.0,0.0,0.06756756756756757,0.0,0.03861003861003861
26,2024-01-11 08:14:19,8.749999999999998,47.5,12.906249999999986,975.0,975.0,9.03571428571428,7.749999999999997,4.8,0,1.0,0.6425399063398177,9.601024,0,1.0,2.8238495726498543,12.476416,0,1.0,1.9367871403706376,19.33312,0,1.0,0.8783883751648269,11.362304,0,1.0,4.599778649764843,11.300864,0,1.0,6.206013769848644,13.582336,0,1.0,7.917198383354209,12.546048,0,1.0,0.26590427554736434,1.67936,0,1.0,1.6199488757900984,9.682944,0.0,0.0,0.031746031746031744,0.0,0.018292682926829264
27,2024-01-11 08:15:19,9.625,24.25,15.32499999999998,975.0,975.0,9.020833333333329,5.5,4.8,0,1.0,0.5697762345675457,9.428992,0,1.0,1.8623567289124523,11.460608,0,1.0,2.606256323777527,14.45888,0,1.0,0.7723644933232746,12.04224,0,1.0,3.277917081260369,11.476992,0,1.0,6.97232564869581,13.676544,0,1.0,8.1986450884467,13.152256,0,1.0,0.22920596810165322,1.67936,0,1.0,1.5912655552944548,9.691136,0.0,0.0,0.023391812865497075,0.0,0.01488095238095238
28,2024-01-11 08:16:19,9.0,44.375,11.000000000000014,975.0,975.0,19.000000000000018,6.999999999999993,4.8,0,1.0,0.8760463507438804,9.793536,0,1.0,2.2795127974847245,11.4688,0,1.0,2.4073350826869175,14.204928,0,1.0,1.0780105618557598,11.431936,0,1.0,3.5278662420362408,11.517952,0,1.0,6.064327671052981,14.032896,0,1.0,7.594994311713718,12.423168,0,1.0,0.20404723127038996,1.708032,0,1.0,2.389837812427638,9.879552,0.0,0.0,0.017045105756048316,0.0,0.008
29,2024-01-11 08:17:19,9.375,24.25,13.562499999999988,975.0,975.0,15.812500000000037,8.799999999999999,4.8,0,1.0,0.5172168468982391,9.920512,0,1.0,1.9636194783179783,11.38688,0,1.0,2.7663183374668865,14.524416,0,1.0,0.8427252269730656,11.649024,0,1.0,3.519920215522033,11.698176,0,1.0,6.179969683846732,14.155776,0,1.0,7.255140617795837,12.525568,0,1.0,0.2580731124019522,1.687552,0,1.0,1.5226397611443543,10.502144,0.0,0.0,0.028735632183908042,0.0,0.014705882352941176
30,2024-01-11 08:19:30,2425.0,24.25,4541.666666666664,975.0,4750.0,975.0,2387.5,,0,1.0,0.11931290622117713,9.740288,1,1.0,1.8884277068183033,22.618112,0,1.0,0.032984562607777455,17.096704,0,1.0,0.8179834054842041,11.739136,1,1.0,1.2266974658247158,19.456,0,1.0,4.217682833340873,14.757888,0,1.0,4.135150619104796,15.396864,0,1.0,0.2396106121889634,1.695744,0,1.0,0.6162308454676314,9.68704,0.6666666666666666,1.0,0.5263157894736842,0.0,0.5592105263157895
31,2024-01-11 08:21:40,21.249999999999993,42.499999999999986,18.76562499999999,975.0,975.0,14.928571428571404,9.5,4.8,2,1.0,100.27253152382976,15.13472,0,1.0,2.014208585725572,23.953408,0,1.0,1.978895035885685,15.724544,0,1.0,0.8000142887755105,11.567104,4,0.5,2.981903706933603,30.502912,0,1.0,6.555403803532984,13.98784,0,1.0,6.184033465430335,13.651968,0,1.0,0.17450196929037382,1.724416,0,1.0,2.00147047006772,10.100736,0.0,0.0,0.011834319526627219,0.0,0.0059701492537313425
32,2024-01-11 08:23:52,9.75,24.25,11.249999999999966,975.0,975.0,12.374999999999996,8.0,4.8,0,1.0,0.6429329371817651,9.531392,0,1.0,1.9028405759332818,14.04928,0,1.0,2.144520299224084,15.388672,3,1.0,0.771939339158381,21.164032,0,1.0,2.858164292907496,17.719296,3,1.0,7.047082356975482,23.855104,0,1.0,7.53577151009803,14.27456,0,1.0,0.1728092042186616,1.703936,0,1.0,1.8408396731477508,10.067968,0.0,0.0,0.025315750418510183,0.04,0.013559322033898306
33,2024-01-11 08:26:02,4.8,24.25,12.99999999999999,975.0,975.0,19.468749999999993,4.8,4.8,0,1.0,0.19518599562347055,9.814016,0,1.0,0.9653409090909085,11.280384,0,1.0,1.1055250251131794,15.83104,0,1.0,0.730117757155112,21.11488,4,0.5,3.2143624292130446,21.110784,0,1.0,6.075866716585548,26.95168,4,0.5,7.165322219627527,23.855104,0,1.0,0.21660690273426703,1.69984,0,1.0,1.443045069778653,9.723904,0.0,0.0,0.03623188405797101,0.0,0.01639344262295082
34,2024-01-11 08:28:13,,24.25,42.437499999999986,,48.4375,33.90625,23.8,975.0,0,1.0,0.6265236284630776,9.723904,0,1.0,1.2664093072448444,11.554816,0,1.0,1.8235390033915815,14.659584,1,1.0,1.009489731024547,18.403328,0,1.0,1.9644123802180842,21.479424,2,1.0,99.80169635886153,18.075648,0,1.0,5.2952998108799605,24.670208,0,1.0,0.18046640498731556,1.748992,0,1.0,2.3135632953776892,10.170368,0.8,0.0,0.0393258426966292,,0.04065040650406504
35,2024-01-11 08:30:24,212.49999999999994,43.74999999999999,231.78571428571425,4875.0,4875.0,487.5000000000003,94.49999999999999,227.5,0,1.0,0.5589069288818983,9.682944,2,1.0,100.0679062848643,15.802368,0,1.0,1.1721217511600313,14.680064,0,1.0,0.3364669620497018,20.836352,0,1.0,1.836774512225238,9.654272,0,1.0,4.141287783639005,13.070336,0,1.0,3.9720288184437944,12.197888,4,0.4166666666666667,0.009433673469387754,4.714496,0,1.0,1.3510184287096865,9.736192,0.7777777777777778,0.0,0.025974025974025976,0.5199999999999998,0.04000000000000001
36,2024-01-11 08:32:34,23.5,24.25,238.06818181818187,4875.0,4875.0,21.708333333333307,182.49999999999994,97.5,0,1.0,0.23929827131554723,10.063872,0,1.0,1.4580909852078585,10.264576,0,1.0,1.7453364359126267,14.864384,0,1.0,0.3596873609963786,21.049344,0,1.0,2.4126243972504344,10.043392,0,1.0,5.139898989898948,13.422592,2,1.0,99.76765717860494,17.211392,3,1.0,0.07423355366698141,303.325184,0,1.0,2.208403442606369,10.3424,0.8333333333333333,0.0,0.006849315068493151,0.7916666666666666,0.020338983050847453
37,2024-01-11 08:34:45,19.749999999999993,24.25,16.224999999999987,4875.0,4875.0,4.811111111111111,7.749999999999997,9.0,0,1.0,0.4783349494391939,10.018816,0,1.0,1.0613926499033062,10.0352,4,0.5,0.8014990256542821,22.601728,0,1.0,0.6422316759727018,10.248192,3,1.0,,12.275712,0,1.0,6.610738466383275,12.73856,0,1.0,9.647427794223546,12.04224,0,1.0,0.22928577245704013,301.735936,0,1.0,1.1198812267339877,10.080256,0.846153846153846,0.13483146067415733,0.01685393258426966,0.5625,0.334319526627219
38,2024-01-11 08:36:56,9.0,24.25,21.28947368421052,4875.0,4875.0,687.4999999999989,16.749999999999982,,0,1.0,0.6635433693648127,10.05568,0,1.0,1.2447136675998902,10.788864,0,1.0,1.146210526315788,24.457216,0,1.0,0.564492149951939,9.945088,2,1.0,99.84221460814705,23.826432,3,1.0,4.8014852775124055,437.989376,0,1.0,4.9390560227407,12.029952,0,1.0,0.1571226647000984,1.339392,0,1.0,1.5945757250286168,10.416128,0.9166666666666666,0.0,0.027972027972027972,0.7777777777777778,0.04710144927536233
39,2024-01-11 08:39:06,4.8,45.0,11.050000000000004,4875.0,4875.0,21.625000000000007,9.8,,3,1.0,0.09937340217568932,447.746048,0,1.0,1.209459459459388,11.214848,0,1.0,1.7323007148896914,10.317824,0,1.0,0.41724016109658646,9.826304,0,1.0,3.1288201292077558,9.498624,4,0.5,5.404618277567947,22.347776,0,1.0,6.622739743507941,12.419072,0,1.0,0.13524795728500938,1.376256,0,1.0,1.6497450911102742,9.95328,0.9166666666666666,0.0,0.022222222222222223,0.7333333333333334,0.04240282685512367
40,2024-01-11 08:41:17,9.0,24.25,15.15624999999998,4875.0,4875.0,9.977272727272728,8.416666666666666,4.8,4,0.5,0.6941386272526354,17.895424,0,1.0,1.19162216108321,9.457664,0,1.0,0.5148117061160534,9.547776,0,1.0,0.17778508591630426,10.350592,0,1.0,2.427567027952154,9.8304,4,0.5,5.969148483475906,35.037184,0,1.0,2.028397764590656,12.173312,0,1.0,0.17357960248946006,1.347584,0,1.0,0.9261861263353944,9.838592,0.8333333333333333,0.0,0.02366863905325444,0.5,0.041935483870967745
41,2024-01-11 08:43:28,,,8999.999999999996,,975.0,20.0,,,1,0.08333333333333334,0.6662051502300296,25.04704,0,1.0,1.2366836734693065,9.990144,0,1.0,1.141752072925788,9.326592,0,1.0,0.14625216417150422,9.981952,0,1.0,1.6024027959807543,10.043392,0,1.0,3.9423819478602984,27.21792,1,0.08333333333333334,3.565549645390071,24.281088,0,1.0,0.1292205873663062,1.39264,0,1.0,1.009477301500112,10.305536,,0.0,,0.0,0.09740259740259741
42,2024-01-11 08:45:38,95.0,24.25,25.4999999999999,4875.0,4875.0,225.00000000000006,42.49999999999999,24.25,0,1.0,0.6423799469438576,16.580608,0,1.0,1.0621635883904856,8.486912,0,1.0,1.2718178153970177,9.09312,2,1.0,100.06155556732143,15.437824,2,1.0,99.9966876007336,15.802368,0,1.0,4.4753511034680376,12.439552,0,1.0,4.801502222676406,24.776704,0,1.0,0.2048852660376316,1.318912,0,1.0,1.0932608695658512,9.6256,0.846153846153846,0.0,0.024691358024691357,0.6,0.04207119741100324
43,2024-01-11 08:47:49,9.75,24.25,15.625000000000007,4875.0,4875.0,19.25000000000003,9.214285714285712,9.25,2,1.0,99.7883429786229,14.053376,3,1.0,1.829866526694605,510.242816,0,1.0,1.5685512080045525,9.027584,0,1.0,0.388142292490122,10.469376,0,1.0,3.007009863681822,10.678272,0,1.0,5.618853938990783,12.304384,0,1.0,6.390078663333133,11.517952,0,1.0,0.10678622376197315,1.37216,0,1.0,1.6928392103162153,9.78944,0.846153846153846,0.0,0.0,0.787878787878788,0.04365079365079365
44,2024-01-11 08:49:59,9.5,24.25,18.156249999999993,4875.0,4875.0,975.0,7.749999999999997,4.8,0,1.0,0.7196484510963941,8.634368,0,1.0,0.9505305709954252,8.892416,0,1.0,0.4307538442305238,8.933376,0,1.0,0.41692119731215527,10.141696,1,0.16666666666666669,2.0445721892774866,16.121856,0,1.0,6.599078040603457,13.234176,0,1.0,6.738223547848932,12.61568,4,0.5,0.2711007731489718,2.637824,0,1.0,1.1360564940458486,9.924608,0.7777777777777778,,0.05063291139240506,0.7999999999999999,0.3550295857988166
45,2024-01-11 08:52:11,90.0,24.25,221.24999999999994,4875.0,4875.0,201.25000000000023,95.55555555555556,92.5,0,1.0,0.3907658087067024,8.777728,2,1.0,100.23826330532223,15.384576,1,1.0,1.663630192777619,9.314304,0,1.0,0.33729341717218153,10.559488,0,1.0,2.087960317032404,23.10144,0,1.0,4.369896978021981,12.86144,0,1.0,4.309011745646011,12.005376,0,1.0,0.23973125113491922,2.740224,0,1.0,1.5220143531861396,9.879552,0.875,0.0,0.007633587786259543,0.625,0.05511811023622047
46,2024-01-11 08:54:21,,47.08333333333333,12.999999999999977,,24.134615384615383,8.900000000000002,8.916666666666664,,0,1.0,0.7836345039208535,8.802304,0,1.0,2.987346535875106,12.931072,0,1.0,1.7734342688330649,10.174464,1,0.08333333333333334,0.9264668465347274,17.403904,3,1.0,4.856815716524047,530.890752,0,1.0,5.412678839617438,12.45184,0,1.0,6.461897106109306,11.894784,0,1.0,0.2779843878910957,1.359872,0,1.0,1.2660497023035036,9.711616,0.9285714285714285,0.0,0.03468208092485549,,0.046875
