,timestamp,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-core-command_edgex-core-metadata,latency_edgex-ui_edgex-core-data,latency_edgex-ui_edgex-core-command,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-ui_edgex-core-metadata,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,error_edgex-core-metadata,error_edgex-device-mqtt,error_edgex-core-command,error_edgex-core-data,error_edgex-ui
10,2024-01-10 06:54:49,24.25,9.874999999999996,14.60714285714282,975.0,975.0,9.25,9.0,19.10714285714285,0,1.0,0.6711541497815321,9.773056,0,1.0,7.16785345361963,13.758464,0,1.0,1.1517153613658524,11.415552,0,1.0,8.999215707198722,11.69408,0,1.0,1.6824894689025254,18.5344,0,1.0,2.081265703517581,11.14112,0,1.0,3.0103684541695275,11.137024,0,1.0,1.7389019337017995,9.9328,0,1.0,0.2179967426710022,1.65888,0.022346368715083796,0.0,0.0,0.0,0.012195121951219514
11,2024-01-10 06:55:49,24.25,9.624999999999996,14.78124999999997,975.0,975.0,4.8,4.8,19.046874999999993,0,1.0,0.7417317964579365,9.719808,0,1.0,6.757760117889726,13.398016,0,1.0,0.9669629550776523,11.988992,0,1.0,7.74769522068289,12.607488,0,1.0,2.1847568578553895,17.453056,0,1.0,2.035926601566717,11.231232,0,1.0,3.205917011408674,10.891264,0,1.0,1.7574222771254926,9.70752,0,1.0,0.2336501047589948,1.65888,0.03627003117975491,0.0,0.0,0.0,0.016018306636155607
12,2024-01-10 06:56:50,42.499999999999986,9.0,9.75,975.0,975.0,9.25,4.8,17.5,0,1.0,0.2836533417268252,10.24,0,1.0,6.465754099512863,13.39392,0,1.0,0.7321928967088925,11.0592,0,1.0,8.782492536559324,12.65664,0,1.0,2.0368056996611505,16.105472,0,1.0,2.215886322893452,11.419648,0,1.0,3.4898274650643,11.497472,0,1.0,1.8316390125458517,10.108928,0,1.0,0.1831847333019847,1.642496,0.03448275862068965,0.0,0.0,0.0,0.016129032258064516
13,2024-01-10 06:57:50,24.25,9.916666666666664,23.031249999999993,975.0,975.0,4.8,4.8,12.24999999999999,0,1.0,0.40912993231003125,10.100736,0,1.0,5.836793302127073,13.668352,0,1.0,0.8459002042601608,10.981376,0,1.0,7.124428723029312,11.85792,0,1.0,2.1134911242606096,15.966208,0,1.0,2.0239448173009498,11.538432,0,1.0,3.2424673784114857,11.087872,0,1.0,1.566116267152235,9.527296,0,1.0,0.17666081124243546,1.6384,0.01648351648351648,0.0,0.0,0.0,0.00783289817232376
14,2024-01-10 06:58:50,24.25,8.0,13.299999999999994,975.0,975.0,24.25,,17.56249999999999,0,1.0,0.4708853774766929,10.080256,0,1.0,6.823017503492343,14.188544,0,1.0,0.9510458944739304,10.981376,0,1.0,7.951608187134802,12.734464,0,1.0,2.8021627188464624,18.599936,0,1.0,2.0736327884974233,11.59168,0,1.0,3.647654525385379,10.899456,0,1.0,2.222411191084326,9.58464,0,1.0,0.29443782837133864,1.642496,0.04457780010762534,0.0,0.0,0.0,0.025889967637540454
15,2024-01-10 06:59:50,24.25,7.666666666666663,18.59090909090908,975.0,975.0,9.0,4.8,9.866666666666667,0,1.0,0.4319005663942354,9.904128,0,1.0,6.9513699840904035,13.979648,0,1.0,0.8369785047246647,11.513856,0,1.0,7.513092324109103,12.75904,0,1.0,2.322697126013483,16.388096,0,1.0,2.0130354816464346,11.055104,0,1.0,3.5867831907783803,11.231232,0,1.0,1.7350165846966052,9.5232,0,1.0,0.1889737505561568,1.67936,0.03208556149732621,0.0,0.0,0.0,0.020895522388059695
16,2024-01-10 07:00:50,46.25,20.499999999999993,13.96428571428573,975.0,975.0,9.5,4.8,20.265625,0,1.0,0.41599655370457833,9.674752,0,1.0,6.886495952229442,13.7216,0,1.0,0.8589206534422805,11.051008,0,1.0,8.042035592180618,12.312576,0,1.0,2.0236230681464873,16.728064,0,1.0,2.428740828577963,11.390976,0,1.0,3.882282815472029,11.173888,0,1.0,0.9850997262418284,10.26048,0,1.0,0.21364466475349742,1.662976,0.025000000000000005,0.0,0.0,0.0,0.011363636363636366
17,2024-01-10 07:01:50,41.249999999999986,14.499999999999977,10.187500000000028,975.0,975.0,9.125,4.8,19.69999999999999,0,1.0,0.5696368976106198,9.773056,0,1.0,6.783421230560747,13.6192,0,1.0,0.9873173764376908,11.104256,0,1.0,9.10604166666634,12.099584,0,1.0,1.7898217705110935,21.794816,0,1.0,2.1355450543756787,11.382784,0,1.0,3.4736982389338777,11.526144,0,1.0,1.9023771922534813,10.207232,0,1.0,0.19807621614999232,1.634304,0.01796407185628742,0.0,0.0,0.0,0.024390243902439025
18,2024-01-10 07:02:50,43.74999999999999,17.499999999999993,19.46153846153848,975.0,975.0,8.499999999999998,4.8,9.658653846153847,0,1.0,0.6188951711492571,9.719808,0,1.0,6.389311437626913,13.705216,0,1.0,0.6474518609242113,11.751424,0,1.0,8.425987384763395,13.02528,0,1.0,2.0588082269731722,15.609856,0,1.0,1.9904804497828463,11.546624,0,1.0,3.545920814082636,11.198464,0,1.0,1.1454766094293432,9.588736,0,1.0,0.1996625362509568,1.650688,0.005649717514124295,0.0,0.0,0.0,0.009685230024213076
19,2024-01-10 07:03:51,43.74999999999999,8.833333333333332,14.87499999999998,975.0,975.0,9.0,4.8,16.272727272727277,0,1.0,0.3886685552412427,10.412032,0,1.0,7.748292128941765,13.672448,0,1.0,1.2090745962574792,10.989568,0,1.0,7.938711082082437,12.550144,0,1.0,2.3560532115867736,15.249408,0,1.0,2.1689216478190625,11.788288,0,1.0,3.974950444167067,10.960896,0,1.0,1.6273683477289,9.682944,0,1.0,0.17778603729170916,1.646592,0.022988505747126436,0.0,0.0,0.0,0.009852216748768475
20,2024-01-10 07:04:51,42.499999999999986,8.249999999999998,10.449999999999964,975.0,975.0,9.25,9.25,9.920731707317074,0,1.0,0.49016393442608075,10.387456,0,1.0,5.8774109135660595,13.668352,0,1.0,0.7549668874171844,11.247616,0,1.0,8.294596423397172,12.455936,0,1.0,2.301475615314797,15.962112,0,1.0,1.9173371647509678,11.20256,0,1.0,3.033261663083233,11.32544,0,1.0,1.5710835322197956,10.391552,0,1.0,0.2322869955157318,1.69984,0.028901734104046242,0.0,0.0,0.0,0.01572327044025157
21,2024-01-10 07:05:51,41.249999999999986,9.166666666666666,15.999999999999977,975.0,975.0,4.8,4.8,16.41666666666666,0,1.0,0.4083478997827918,10.002432,0,1.0,6.848902974161275,13.766656,0,1.0,0.7007248711341973,11.48928,0,1.0,7.806671490595144,12.529664,0,1.0,2.1169589727529967,17.809408,0,1.0,2.2297596856259485,11.337728,0,1.0,3.2068848072012464,11.055104,0,1.0,1.4445947102626888,9.682944,0,1.0,0.21697211155380855,1.642496,0.036231884057971016,0.0,0.0,0.0,0.021806853582554516
22,2024-01-10 07:06:51,24.25,8.374999999999995,10.749999999999986,975.0,975.0,21.249999999999993,24.25,9.913793103448274,0,1.0,0.642248083701524,9.867264,0,1.0,6.200286417769166,13.135872,0,1.0,0.9090901316910668,12.156928,0,1.0,7.294020491573025,12.054528,0,1.0,2.5162422497783816,16.01536,0,1.0,2.116172114274133,11.358208,0,1.0,3.3506589118740457,11.218944,0,1.0,0.9709851020544702,10.059776,0,1.0,0.19520786223695175,1.646592,0.01226993865030675,0.0,0.0,0.0,0.005813953488372094
23,2024-01-10 07:07:51,45.625,4.980952380952381,11.687499999999996,975.0,975.0,9.666666666666666,4.8,9.984848484848484,0,1.0,0.5421175575838427,9.658368,0,1.0,6.3489685296288085,13.205504,0,1.0,0.7087422680411328,11.055104,0,1.0,7.685702839399987,12.529664,0,1.0,1.636246495257209,19.509248,0,1.0,1.83179611650475,11.464704,0,1.0,2.7771351865324445,10.964992,0,1.0,1.4687086347551463,9.95328,0,1.0,0.15232394761983234,1.667072,0.03296703296703297,0.0,0.0,0.0,0.018867924528301886
24,2024-01-10 07:08:51,47.5,13.0,14.714285714285698,975.0,975.0,9.0,4.8,15.333333333333304,0,1.0,0.46180207652652294,9.596928,0,1.0,6.2008006445438575,13.33248,0,1.0,0.8110762855930711,11.329536,0,1.0,6.564687354176393,12.32896,0,1.0,2.4602960254746655,17.65376,0,1.0,1.8707202111616497,11.53024,0,1.0,3.2785082515362745,11.022336,0,1.0,1.3588972929932632,9.695232,0,1.0,0.192319249954904,1.650688,0.018404365789531828,0.0,0.0,0.0,0.00842696629213483
25,2024-01-10 07:09:51,45.0,8.333333333333332,18.312499999999993,975.0,975.0,9.5,4.8,17.24999999999999,0,1.0,0.7346184546612233,9.773056,0,1.0,6.631890100492174,13.78304,0,1.0,0.6777768749492545,11.681792,0,1.0,8.55908921517472,12.288,0,1.0,1.9488274236982892,16.805888,0,1.0,1.7823582493604964,11.010048,0,1.0,3.0025363573408073,10.846208,0,1.0,2.340810836775768,10.81344,0,1.0,0.2312758510977047,1.630208,0.032258064516129045,0.0,0.0,0.0,0.01342281879194631
26,2024-01-10 07:10:51,47.5,8.249999999999998,16.0,975.0,975.0,23.5,9.25,10.749999999999966,0,1.0,0.48686346863463453,9.728,0,1.0,7.073584563821058,13.824,0,1.0,0.9379810481528219,11.776,0,1.0,8.7934773123912,11.956224,0,1.0,2.324260624260405,14.82752,0,1.0,2.3389311177890066,11.177984,0,1.0,3.1593087809827605,10.91584,0,1.0,1.953436687875269,9.723904,0,1.0,0.18024056861674045,1.712128,0.03932584269662921,0.0,0.0,0.0,0.020289855072463767
27,2024-01-10 07:11:52,42.499999999999986,8.333333333333332,18.99999999999997,975.0,975.0,9.25,4.8,15.625,0,1.0,0.5173325138291602,10.371072,0,1.0,6.559251795587774,13.897728,0,1.0,0.8865344643558145,11.288576,0,1.0,8.67937827715582,12.754944,0,1.0,2.057660895132232,15.007744,0,1.0,2.158330375103874,11.280384,0,1.0,2.959869550292592,11.669504,0,1.0,2.085050165467222,10.412032,0,1.0,0.23499753923552774,1.6384,0.006211180124223602,0.0,0.0,0.0,0.0029239766081871343
28,2024-01-10 07:12:52,42.499999999999986,9.749999999999995,15.699999999999985,975.0,975.0,9.125,4.8,9.663461538461537,0,1.0,0.4507154295161419,9.797632,0,1.0,6.528612976574134,13.479936,0,1.0,0.7791845835323618,11.681792,0,1.0,8.4128205128205,12.128256,0,1.0,1.714842105262945,21.131264,0,1.0,2.1658281077095167,11.534336,0,1.0,3.0648499693820863,11.350016,0,1.0,1.1952057453416103,9.895936,0,1.0,0.18961976576284215,1.773568,0.03550295857988165,0.0,0.0,0.0,0.018808777429467082
29,2024-01-10 07:13:52,45.0,8.499999999999998,9.980769230769234,975.0,975.0,9.0,4.8,17.687499999999986,0,1.0,0.3648381618895547,10.52672,0,1.0,6.888170013590952,13.340672,0,1.0,0.9805087440380543,11.026432,0,1.0,7.651702720068572,11.882496,0,1.0,1.9614382733275149,16.13824,0,1.0,2.1478552649781624,11.640832,0,1.0,3.109193738123656,10.862592,0,1.0,1.3841043652784055,10.366976,0,1.0,0.24258457216436027,1.650688,0.02923976608187135,0.0,0.0,0.0,0.011019283746556476
30,2024-01-10 07:16:02,46.24999999999999,7.499999999999997,4571.428571428571,975.0,975.0,9.5,,19.899999999999995,0,1.0,0.3443682955900179,9.977856,0,1.0,5.033874826848826,15.081472,0,1.0,0.8940525702878223,10.989568,0,1.0,6.559522740395981,12.36992,2,1.0,99.92300006843175,21.618688,0,1.0,1.1487308389653543,11.07968,1,0.08333333333333334,2.343070100617169,19.918848,0,1.0,0.5053005251887488,10.063872,0,1.0,0.15682464920021533,1.675264,0.0,0.0,0.0,,0.07812499999999999
31,2024-01-10 07:18:13,24.25,9.25,8949.999999999998,975.0,975.0,9.25,4.8,19.93749999999999,2,1.0,100.1360946745566,15.020032,0,1.0,5.317696206762312,16.03584,0,1.0,0.7654862897487478,11.272192,0,1.0,6.533041831448623,13.217792,0,1.0,0.600422247146487,16.023552,0,1.0,1.1256688619058721,12.087296,1,0.08333333333333334,2.1073749607382055,31.797248,0,1.0,0.8427394034536212,9.703424,0,1.0,0.20086894204070063,1.667072,0.011627906976744188,0.0,0.0,,0.06470588235294118
32,2024-01-10 07:20:23,24.25,8.499999999999998,13.60000000000003,975.0,975.0,9.5,4.8,13.843749999999998,0,1.0,0.6961478800413803,9.572352,3,1.0,8.17886210983801,23.744512,0,1.0,0.9869902099367935,11.726848,0,1.0,7.475581069727862,13.082624,0,1.0,1.655164687429967,17.063936,0,1.0,1.8670299500823884,10.145792,4,0.5,2.576528816542015,44.699648,0,1.0,1.4277789473680969,10.293248,0,1.0,0.1909823956666798,1.695744,0.05161290322580645,0.0,0.0,0.0,0.029850746268656716
33,2024-01-10 07:22:34,24.25,8.833333333333332,16.093750000000014,23.95,,,975.0,9.749999999999998,0,1.0,0.6107850788203677,9.834496,0,1.0,6.112996920492716,26.853376,1,1.0,1.0718631955907745,19.06688,4,0.5,7.237298549456497,21.262336,0,1.0,1.8268410927278544,17.035264,0,1.0,1.5769523215954329,10.203136,0,1.0,2.718809344385833,31.924224,0,1.0,1.9824792442024972,10.002432,0,1.0,0.2554053144971226,1.650688,0.032608695652173905,,1.0,0.0,0.04804804804804805
34,2024-01-10 07:24:45,24.25,9.4375,9.661764705882359,24.25,,,,14.21874999999999,0,1.0,0.873207171314769,9.846784,3,1.0,7.3947554079991695,21.6064,1,0.0,0.29788226299694187,30.240768,0,1.0,8.666826692270767,22.577152,0,1.0,2.050434072107114,15.58528,0,1.0,1.6981136697695576,9.568256,0,1.0,2.9081676485027046,9.95328,0,1.0,2.0599369830636682,9.609216,0,1.0,0.18626143161653033,1.626112,0.02298861135740308,,1.0,0.0,0.03098591549295775
35,2024-01-10 07:26:55,24.25,96.66666666666666,414.5833333333335,975.0,975.0,97.5,97.5,232.5,0,1.0,0.4767806451615152,9.805824,0,1.0,4.403461466691552,26.079232,0,1.0,0.5508943477223948,32.3584,0,1.0,4.854583998678496,11.71456,4,0.5,2.362465106989941,25.10848,2,1.0,100.14921802415648,15.794176,0,1.0,2.25213980851309,9.8304,0,1.0,1.4491375497570926,9.957376,0,1.0,0.19104212860313702,1.642496,0.019736842105263157,0.0,0.0,0.0,0.01083032490974729
36,2024-01-10 07:29:06,24.25,8.624999999999996,19.84375,975.0,975.0,9.583333333333332,9.25,15.475000000000003,0,1.0,0.34093144025191974,9.986048,0,1.0,5.798317155518049,12.169216,0,1.0,0.8181867200739487,9.478144,0,1.0,8.293677616723707,10.801152,3,1.0,2.1621011413813207,99.241984,0,1.0,1.9130290325128263,11.210752,0,1.0,3.6799971856750964,9.6256,0,1.0,0.9216046432234153,9.531392,3,1.0,0.2780576330840262,475.787264,0.016304347826086956,0.0,0.0,0.0,0.010416666666666666
37,2024-01-10 07:31:16,46.875,189.99999999999991,483.33333333333223,975.0,975.0,190.0,97.5,224.74999999999997,0,1.0,0.47513764624909294,9.867264,0,1.0,4.965288593678408,13.283328,0,1.0,0.6640730897009974,9.691136,0,1.0,5.424940327181715,12.279808,4,0.5,1.9085303505104605,93.831168,2,1.0,100.11590746907734,17.137664,0,1.0,2.3525225612376475,10.108928,0,1.0,1.6190367479200785,9.576448,0,1.0,0.23228008088958846,3.633152,0.04285714285714286,0.0,0.0,0.0,0.01730103806228374
38,2024-01-10 07:33:27,43.74999999999999,94.99999999999999,1324.999999999994,975.0,975.0,87.49999999999999,,228.65384615384616,0,1.0,0.37242904745481337,9.715712,0,1.0,4.465584084339387,13.197312,0,1.0,0.4496830163496817,11.292672,0,1.0,4.893369849054185,11.927552,0,1.0,2.3794195971321255,20.545536,2,1.0,100.07320357520828,16.592896,2,1.0,100.21352961082913,15.446016,0,1.0,1.7272828178186408,9.674752,0,1.0,0.2821161095752882,3.633152,0.03125000000000001,0.0,0.0,0.0,0.014035087719298248
39,2024-01-10 07:35:38,24.25,4.799999999999999,14.968749999999986,975.0,975.0,9.583333333333332,8.249999999999998,9.553571428571429,3,1.0,0.5838244416873094,512.299008,0,1.0,5.818102496134307,13.176832,0,1.0,1.0634986225895304,10.047488,0,1.0,6.9682781890517145,11.198464,0,1.0,1.4968716018402386,11.128832,0,1.0,1.8384639351927727,11.341824,0,1.0,2.857654175768692,10.575872,0,1.0,1.2070874001775647,9.601024,2,1.0,99.98782757997462,8.945664,0.015790766827104806,0.0,0.0,0.0,0.005571030640668524
40,2024-01-10 07:37:49,47.916666666666664,5.5,9.075000000000003,975.0,975.0,4.8,4.8,15.562499999999984,0,1.0,0.4045918367347517,9.969664,4,0.5,4.37317384370016,22.536192,0,1.0,0.7734351145038106,9.621504,0,1.0,3.7954220174492903,11.79648,4,0.5,0.01450859210129635,10.592256,0,1.0,1.6879283212350011,11.476992,0,1.0,1.323663470709324,10.113024,0,1.0,0.6280942290912128,10.145792,0,1.0,0.18829143702119294,3.64544,0.005154639175257732,0.0,0.0,0.0,0.002525252525252526
41,2024-01-10 07:39:59,24.25,,11.500000000000009,8.499999999999998,,,,9145.833333333332,0,1.0,0.08374340949069131,9.760768,0,1.0,4.864166031987812,28.094464,0,1.0,0.23026415571283737,10.469376,1,1.0,5.837795850184352,25.567232,0,1.0,1.066664506512863,19.47648,0,1.0,1.4375822368421443,11.579392,0,1.0,1.159418974126131,10.285056,0,1.0,0.5045465441467493,10.211328,1,1.0,0.32179696630693644,4.788224,0.05555555555555556,0.0,0.75,0.0,0.0718562874251497
42,2024-01-10 07:42:10,24.25,194.9999999999999,24.749999999999993,4875.0,4875.0,240.625,95.0,228.26923076923072,0,1.0,0.7247874321805547,10.19904,0,1.0,4.017089323211114,13.27104,2,1.0,100.0672860712055,15.54432,2,1.0,100.23012360113577,32.755712,0,1.0,1.5302381409640848,10.514432,0,1.0,1.334782608695717,11.149312,0,1.0,1.645630124506564,10.575872,0,1.0,1.2985139786753437,9.916416,0,1.0,0.2572562858403175,4.960256,0.006024096385542168,0.6451612903225806,0.857142857142857,0.0,0.039513677811550144
43,2024-01-10 07:44:20,,9.5,,,4875.0,4.8,4.8,,0,1.0,0.2634614242441399,9.97376,1,0.08333333333333334,6.89346514397012,23.801856,0,1.0,0.18901650419838545,10.15808,0,1.0,2.3251891834682783,11.292672,0,1.0,0.8778371524318384,8.945664,3,1.0,1.4878742608152167,550.76864,0,1.0,2.222151036674609,13.561856,0,1.0,0.5739567901235115,9.814016,0,1.0,0.15169430425378516,5.005312,0.017241379310344827,0.5454545454545454,0.6,0.0,
44,2024-01-10 07:46:31,47.5,2410.0,9.93,4812.5,4875.0,2425.0,2425.0,3828.125,0,1.0,0.4867321306235175,10.276864,0,1.0,4.224324482395601,27.418624,0,1.0,0.34129316289187667,10.022912,0,1.0,5.353987984255245,12.210176,0,1.0,0.014582437165854573,9.080832,1,1.0,0.8285426547982586,15.331328,0,1.0,3.518249276061778,11.28448,0,1.0,0.6890721950504463,9.658368,4,0.5,0.43564267517182476,2.596864,0.4020635130010389,0.6922911283376398,0.7142857142857143,0.9558823529411765,0.6556603773584905
45,2024-01-10 07:48:41,24.25,6.999999999999993,9.79411764705882,4875.0,4875.0,9.75,4.8,11.714285714285653,0,1.0,0.6189630753669642,10.289152,0,1.0,5.8910440335019425,26.341376,0,1.0,0.6866163349347806,9.70752,0,1.0,6.800820215410214,12.603392,1,1.0,1.2911129637348873,8.953856,0,1.0,1.9493248977702327,16.490496,0,1.0,2.986149126946702,10.432512,0,1.0,1.3500082340673076,9.936896,2,1.0,100.19011101186683,8.077312,0.020000586449289464,0.7222222222222222,0.8571428571428572,0.0,0.029411764705882356
46,2024-01-10 07:50:52,,,10.0,7.749999999999997,,,,9706.521739130434,0,1.0,0.34788506597609326,10.743808,0,1.0,6.029387283236982,12.980224,0,1.0,0.16571999999996478,9.863168,1,0.08333333333333334,4.025030862362826,20.926464,0,1.0,1.2286562073669833,8.982528,0,1.0,1.081981174361274,6.381568,3,1.0,1.8356107554417416,19.714048,0,1.0,0.6390212299413963,9.601024,0,1.0,0.15464863559523473,1.421312,,,0.8,0.0,0.39639639639639646
