,timestamp,latency_edgex-core-command_edgex-core-metadata,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-ui_edgex-sys-mgmt-agent,latency_edgex-ui_edgex-core-command,latency_edgex-ui_edgex-core-data,latency_edgex-ui_edgex-core-metadata,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-device-mqtt_edgex-core-metadata,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,error_edgex-device-mqtt,error_edgex-core-metadata,error_edgex-ui,error_edgex-core-data,error_edgex-core-command
10,2024-01-09 13:43:29,7.249999999999995,975.0,24.25,975.0,17.916666666666657,9.97340425531915,9.625,4.8,0,1.0,8.475922700506013,11.767808,0,1.0,3.40174532802067,11.108352,0,1.0,0.5185376900679369,9.117696,0,1.0,2.0010424977394794,12.63616,0,1.0,0.2177432755218599,0.806912,0,1.0,1.298001972079495,8.957952,0,1.0,6.5572670807453495,12.578816,0,1.0,0.8288132007615856,10.502144,0,1.0,1.6412516863158997,13.98784,0.0,0.015151515151515154,0.011363636363636366,,
11,2024-01-09 13:44:29,8.749999999999998,975.0,,975.0,11.124999999999998,18.249999999999986,9.5,4.8,0,1.0,8.467110225191227,11.599872,0,1.0,2.947519217330548,10.56768,0,1.0,0.7808147321428589,8.47872,0,1.0,2.885133902661464,14.303232,0,1.0,0.23398320895522354,0.83968,0,1.0,0.9272236145920527,9.056256,0,1.0,6.498332809059482,12.091392,0,1.0,1.037026260274979,10.420224,0,1.0,2.252814305364504,10.129408,0.0,0.015151515151515155,0.006802721088435375,,
12,2024-01-09 13:45:29,4.8,975.0,24.25,975.0,9.671874999999998,9.929487179487179,8.499999999999998,4.8,0,1.0,8.019052678671263,10.928128,0,1.0,3.2164063287312374,11.01824,0,1.0,0.48776583175803595,8.544256,0,1.0,2.082673964034422,12.275712,0,1.0,0.2171103424073795,0.786432,0,1.0,1.2545767013907199,9.367552,0,1.0,5.868878095644741,12.488704,0,1.0,0.8155605703149024,9.920512,0,1.0,2.0837861661308588,12.935168,0.0,0.024539877300613498,0.014204545454545454,,
13,2024-01-09 13:46:29,8.0,975.0,24.25,975.0,13.857142857142845,17.269230769230774,4.8,4.8,0,1.0,8.084200433550063,11.436032,0,1.0,2.8331541746428646,10.899456,0,1.0,0.4243391066545156,8.64256,0,1.0,1.9796499744506795,12.394496,0,1.0,0.2436332234259696,0.8192,0,1.0,1.503662057438079,9.351168,0,1.0,6.198012203560421,12.275712,0,1.0,1.0486133476471693,9.859072,0,1.0,2.1442852024363988,11.341824,0.0,0.020833333333333336,0.010389610389610391,,
14,2024-01-09 13:47:29,7.749999999999997,975.0,24.25,975.0,22.61363636363633,15.083333333333307,9.583333333333332,9.25,0,1.0,7.630475601529126,10.93632,0,1.0,3.771139528275058,10.964992,0,1.0,0.5637061210089914,8.372224,0,1.0,2.1041914727283704,12.476416,0,1.0,0.23513768500501042,0.79872,0,1.0,2.2113512759726683,8.773632,0,1.0,6.05193762544389,12.88192,0,1.0,0.7457596446491734,10.838016,0,1.0,1.8616196760647807,15.159296,0.0,0.04347826086956522,0.019774011299435023,,
15,2024-01-09 13:48:29,8.166666666666664,975.0,24.25,975.0,18.531250000000014,11.62499999999999,9.5,8.499999999999998,0,1.0,7.942172175808272,12.365824,0,1.0,3.5374691230959305,10.825728,0,1.0,0.7115589549673448,8.482816,0,1.0,2.098294193246861,12.505088,0,1.0,0.23045180722891523,0.79872,0,1.0,0.8294535823808155,8.859648,0,1.0,6.6421445741758784,13.029376,0,1.0,1.0168622606547186,9.818112,0,1.0,2.2494863874721736,11.288576,0.0,0.012121212121212121,0.006825938566552902,,
16,2024-01-09 13:49:30,7.749999999999997,975.0,24.25,975.0,17.42499999999999,14.406249999999996,9.25,4.8,0,1.0,7.200713470319525,10.26048,0,1.0,4.946364227065982,10.79296,0,1.0,0.5979818365287569,8.41728,0,1.0,2.678391252571165,14.626816,0,1.0,0.23732358092098457,0.79872,0,1.0,1.5632655474107502,9.142272,0,1.0,6.17030022691579,12.402688,0,1.0,0.834872357399288,10.375168,0,1.0,1.7494699169423988,11.493376,0.0,0.015957446808510637,0.007792207792207792,,
17,2024-01-09 13:50:30,9.0,975.0,24.25,975.0,19.057692307692317,9.692708333333334,9.5,4.8,0,1.0,7.177583746687414,11.747328,0,1.0,3.283567228537877,10.825728,0,1.0,0.5264157799117576,9.080832,0,1.0,2.0077639375982788,12.20608,0,1.0,0.19889683959451548,0.815104,0,1.0,1.1117993654630782,8.859648,0,1.0,5.981689283758329,12.361728,0,1.0,0.8731268656716408,9.834496,0,1.0,2.3209067588668626,9.736192,0.0,0.030150753768844216,0.016129032258064516,,
18,2024-01-09 13:51:30,9.1,975.0,24.25,975.0,9.50000000000001,10.599999999999987,9.375,4.8,0,1.0,7.841399021745539,11.255808,0,1.0,3.1693370524130806,10.698752,0,1.0,0.5430120080053369,9.269248,0,1.0,1.8528301886792535,12.304384,0,1.0,0.24746129695788727,0.79872,0,1.0,0.7467314626117009,9.580544,0,1.0,6.280046699214625,12.73856,0,1.0,0.8673456865873042,10.231808,0,1.0,1.9113428719186711,12.259328,0.0,0.012121212121212121,0.0061162079510703364,,
19,2024-01-09 13:52:30,14.499999999999977,975.0,24.25,975.0,17.083333333333314,16.61363636363636,20.499999999999993,4.8,0,1.0,7.560648513549019,12.148736,0,1.0,3.6613446381657573,10.579968,0,1.0,0.5606837606837582,9.240576,0,1.0,2.0871189414430837,12.439552,0,1.0,0.2583501547570993,0.815104,0,1.0,0.9486550777675958,9.35936,0,1.0,6.215132620744273,12.980224,0,1.0,0.6522741575604991,10.850304,0,1.0,2.582901417389453,11.55072,0.0,0.029239766081871343,0.014285714285714285,,
20,2024-01-09 13:53:30,8.666666666666666,975.0,24.25,975.0,15.999999999999977,11.749999999999964,9.5,4.8,0,1.0,8.244543464665426,10.948608,0,1.0,3.3834605308121657,11.051008,0,1.0,0.5600797301441316,9.23648,0,1.0,1.9340608789272167,12.45184,0,1.0,0.2638782516836119,0.790528,0,1.0,1.363975841496642,8.962048,0,1.0,6.447030641255112,12.926976,0,1.0,0.9169915800652337,10.440704,0,1.0,2.0313293175039657,11.436032,0.0,0.017341040462427744,0.012195121951219514,,
21,2024-01-09 13:54:30,6.999999999999993,975.0,42.499999999999986,975.0,9.607142857142854,14.64999999999998,9.25,4.8,0,1.0,8.463057497793724,10.522624,0,1.0,3.0455374396135064,10.530816,0,1.0,0.47323103588907045,9.138176,0,1.0,2.6229315721885835,12.816384,0,1.0,0.2271525297222385,0.815104,0,1.0,1.0557850797388408,8.835072,0,1.0,6.967306655161239,12.460032,0,1.0,0.8515620925259424,10.145792,0,1.0,2.252242985313452,10.596352,0.0,0.053475935828877004,0.023419203747072598,,
22,2024-01-09 13:55:30,8.249999999999998,975.0,,975.0,18.999999999999986,14.312500000000004,9.5,9.5,0,1.0,8.334271560459392,10.50624,0,1.0,3.30497604529614,11.186176,0,1.0,0.5126504202697029,8.94976,0,1.0,2.0897876345667483,12.439552,0,1.0,0.27623396390519783,0.790528,0,1.0,1.6066416781745272,9.048064,0,1.0,6.652665498685977,13.164544,0,1.0,0.6821217391304286,10.788864,0,1.0,2.0679390725209394,13.59872,0.0,0.028409090909090908,0.013840830449826992,,
23,2024-01-09 13:56:30,5.5,975.0,24.25,975.0,9.64473684210526,11.749999999999964,9.5,4.8,0,1.0,8.128916592460659,11.07968,0,1.0,3.335079549864165,10.661888,0,1.0,0.6042642899076659,8.589312,0,1.0,2.4009649374223665,12.300288,0,1.0,0.2138119981105315,0.802816,0,1.0,1.3270788464568946,9.007104,0,1.0,6.690044436040584,12.238848,0,1.0,0.9007234069321163,10.87488,0,1.0,1.9577954915573477,16.54784,0.0,0.047945205479452045,0.026819923371647507,,
24,2024-01-09 13:57:31,8.749999999999998,975.0,24.25,975.0,18.156250000000004,18.25,4.8,4.8,0,1.0,8.051974156496764,11.911168,0,1.0,3.701581440713457,11.10016,0,1.0,0.6419918246005212,8.613888,0,1.0,1.969510816311125,12.365824,0,1.0,0.15822527184974228,0.8192,0,1.0,1.6409649497755776,9.19552,0,1.0,6.340668539016413,12.558336,0,1.0,0.8414221517314215,10.21952,0,1.0,1.6953112990007606,14.60224,0.0,0.005813953488372094,0.0027100271002710023,,
25,2024-01-09 13:58:31,6.875000000000003,975.0,24.25,975.0,18.89285714285714,17.31249999999999,9.583333333333332,4.8,0,1.0,8.349897080124858,10.973184,0,1.0,3.1967472328890865,10.723328,0,1.0,0.8377456968350945,8.835072,0,1.0,1.9934286415511038,12.55424,0,1.0,0.2035755258126209,0.815104,0,1.0,0.9365094280523597,9.691136,0,1.0,6.172550321855573,12.689408,0,1.0,0.8985456116351286,10.42432,0,1.0,2.404536824223063,10.657792,0.0,0.017142504355938476,0.010563380281690142,,
26,2024-01-09 13:59:31,7.999999999999997,975.0,24.25,975.0,14.285714285714274,11.499999999999968,9.583333333333332,4.8,0,1.0,8.196451927090553,10.555392,0,1.0,5.634448669201529,11.288576,0,1.0,0.4382233088834643,8.86784,0,1.0,2.3157367668097,13.451264,0,1.0,0.23023296144285785,0.802816,0,1.0,1.6806121082239385,8.916992,0,1.0,6.2441126508715445,12.271616,0,1.0,0.6773324927953844,10.104832,0,1.0,2.567442067736168,11.452416,0.0,0.02395209580838323,0.012158054711246202,,
27,2024-01-09 14:00:31,8.499999999999998,975.0,24.25,975.0,12.892857142857133,16.25,9.666666666666666,9.25,0,1.0,7.625002336666964,11.792384,0,1.0,3.233839142628169,10.973184,0,1.0,0.6958608028039708,9.506816,0,1.0,1.9074431993420384,12.3904,0,1.0,0.30015440608801136,0.790528,0,1.0,1.0312371487320036,8.99072,0,1.0,6.651894062034606,12.382208,0,1.0,0.8398800408371663,10.027008,0,1.0,2.7187626962142093,10.477568,0.0,0.028735632183908042,0.015015015015015017,,
28,2024-01-09 14:01:31,8.499999999999998,975.0,24.25,975.0,13.89999999999997,13.000000000000007,4.8,4.8,0,1.0,7.715726933830261,11.65312,0,1.0,3.475826796360187,11.01824,0,1.0,0.4773083379966468,8.634368,0,1.0,1.9764605647516789,12.537856,0,1.0,0.18543330473235786,0.827392,0,1.0,1.3650935082737852,9.334784,0,1.0,5.804032473904698,12.546048,0,1.0,0.8876226095547279,10.338304,0,1.0,1.9500398803589767,13.479936,0.0,0.056818181818181816,0.034129692832764506,,
29,2024-01-09 14:02:31,8.166666666666664,975.0,47.5,975.0,22.44999999999992,9.81081081081081,9.375,4.8,0,1.0,8.263218390804766,11.255808,0,1.0,3.5167408384154304,10.780672,0,1.0,0.5074895212883272,8.97024,0,1.0,2.3360941405165394,12.36992,0,1.0,0.22150505943609702,0.802816,0,1.0,1.0963594241270838,9.125888,0,1.0,6.311035803742486,12.787712,0,1.0,0.9743184968427606,9.981952,0,1.0,2.1886279046373787,9.744384,0.0,0.005050505050505051,0.0029239766081871343,,
30,2024-01-09 14:04:32,6.499999999999992,975.0,24.25,975.0,6749.9999999999945,17.714285714285708,4.8,,0,1.0,6.996981191718106,11.01824,1,1.0,2.3187683471380707,22.482944,0,1.0,0.424821734169988,8.695808,0,1.0,1.1096709810088263,13.049856,0,1.0,0.2204063340304829,0.806912,0,1.0,1.4242815408655498,9.609216,3,1.0,6.865654582074522,23.36768,0,1.0,0.7575084175084036,9.97376,0,1.0,1.1014972419227709,10.50624,0.0,0.010101010101010102,0.026595744680851064,0.0,
31,2024-01-09 14:06:42,8.928571428571427,975.0,42.499999999999986,975.0,19.535714285714278,14.392857142857139,4.8,,0,1.0,6.642881597717529,10.842112,0,1.0,3.1445966615681304,22.949888,2,1.0,99.95441836821148,14.47936,0,1.0,2.070347889619527,14.041088,0,1.0,0.2014479359211314,0.811008,0,1.0,1.6314111261872588,9.183232,3,1.0,7.854095381337343,204.320768,0,1.0,0.4355709275136643,10.52672,0,1.0,2.3503878358247174,10.530816,0.0,0.02339181286549707,0.012618296529968457,0.0,
32,2024-01-09 14:08:53,9.0,975.0,45.0,975.0,14.124999999999982,13.000000000000027,9.25,4.8,0,1.0,8.039103973814791,11.0592,0,1.0,3.070081120943953,23.379968,0,1.0,0.6894239578561675,9.547776,0,1.0,2.0089030431705743,15.458304,0,1.0,0.21320771727370907,0.815104,0,1.0,1.656728989263221,9.187328,3,1.0,6.420903091775626,663.18336,0,1.0,0.9103711488467275,10.428416,1,1.0,2.131730416268991,9.883648,0.0,0.02684563758389262,0.013192612137203167,0.0,
33,2024-01-09 14:11:04,5.5,975.0,46.875,975.0,20.91666666666665,11.799999999999962,9.583333333333332,4.8,4,0.5833333333333333,7.353615008713664,20.299776,0,1.0,2.7830171031533992,10.674176,0,1.0,0.4332181018227091,10.174464,0,1.0,1.8446357615894013,13.197312,0,1.0,0.08616978066612503,0.815104,0,1.0,0.6710732915327228,9.265152,0,1.0,6.027063852524711,14.00832,0,1.0,0.7175874822190593,10.694656,2,1.0,100.46192170818509,19.972096,0.0,0.6069364161849712,0.03205128205128205,0.0,0.0
34,2024-01-09 14:13:14,8.374999999999995,,41.24999999999998,23.949999999999996,8.80357142857142,9.858974358974358,,975.0,0,1.0,7.577070592676488,21.413888,0,1.0,2.6563345546786903,10.846208,0,1.0,0.6724423850749671,9.601024,0,1.0,1.8282153636452099,13.201408,0,1.0,0.06427301159011173,0.831488,0,1.0,0.956308075486155,9.211904,0,1.0,5.780693350653575,14.577664,1,1.0,0.13104134109958795,17.637376,2,1.0,100.09224917763152,17.739776,,0.019141057453712543,0.04657534246575343,0.0,0.8571795713816587
35,2024-01-09 14:15:25,93.49999999999999,975.0,24.25,975.0,616.6666666666657,235.95454545454544,227.5,23.5,0,1.0,5.022641060233306,12.791808,0,1.0,2.329937618946921,11.137024,0,1.0,0.3448869963970353,9.572352,2,1.0,99.84251957395782,18.82112,0,1.0,0.16307862824357483,0.782336,0,1.0,1.5005405405405494,9.289728,3,1.0,4.9282162638469265,466.169856,0,1.0,0.44658567239212416,20.922368,0,1.0,1.998932811315835,12.14464,0.0,0.025477707006369428,0.012820512820512824,0.0,0.0
36,2024-01-09 14:17:35,4.8,,24.25,975.0,7500.0,9.916666666666668,9.25,,0,1.0,5.768184940554808,10.973184,1,0.08333333333333334,2.512362305017199,21.9136,0,1.0,0.24711803640376706,10.153984,0,1.0,1.0472191996130276,14.057472,3,1.0,0.26321520490992434,472.948736,0,1.0,0.7559482439925829,9.101312,0,1.0,5.012108751687747,15.384576,0,1.0,0.5476826196473547,10.97728,0,1.0,0.6781023144589214,11.640832,0.0,0.024096385542168672,0.021978021978021976,,0.0
37,2024-01-09 14:19:46,8.333333333333332,975.0,24.25,975.0,11.124999999999938,14.875000000000005,9.75,4.8,0,1.0,7.4235814296241545,11.759616,4,0.5,3.351181366426282,32.002048,0,1.0,0.8149669098930957,9.842688,0,1.0,1.9927054582323067,13.672448,0,1.0,0.18969202370542887,2.82624,0,1.0,0.8655189497151615,9.76896,0,1.0,6.567191528545129,14.905344,0,1.0,0.7281866765437328,10.69056,4,0.5,2.3218960083138684,23.8592,0.0,0.0219786014016741,0.008241758241758242,0.0,0.0
38,2024-01-09 14:21:56,34.99999999999997,975.0,24.25,975.0,1087.5000000000002,19.843749999999993,22.75,4.8,0,1.0,5.612720030836414,11.075584,2,1.0,100.03481697440878,38.498304,4,0.5,0.7105362401653693,17.313792,0,1.0,1.341104017540292,14.401536,0,1.0,0.2074435956653075,2.84672,0,1.0,1.5806896905629642,9.314304,0,1.0,5.096423070340538,14.630912,0,1.0,0.4212678741658731,10.01472,0,1.0,2.248016997167139,23.773184,0.0,0.017142857142857144,0.00847457627118644,0.0,0.0
39,2024-01-09 14:24:08,7.999999999999997,975.0,42.499999999999986,975.0,9.799999999999995,14.950000000000001,4.8,4.8,0,1.0,8.725787106446777,11.628544,4,0.5833333333333333,3.3443032152966428,18.14528,3,1.0,0.8405700665408679,25.522176,0,1.0,2.1348030247591216,16.109568,0,1.0,0.2070207570207523,2.838528,0,1.0,1.1008215498854557,9.355264,0,1.0,6.339749547137114,15.618048,0,1.0,0.6872155720910205,10.0352,0,1.0,1.9410949464012246,12.763136,0.0,0.015957446808510634,0.007853403141361258,0.5092592592592592,0.0
40,2024-01-09 14:26:18,37.499999999999986,975.0,24.25,975.0,24.21250000000001,20.291666666666657,212.49999999999994,47.5,0,1.0,6.875811209439531,12.066816,0,1.0,1.1849521340247309,19.156992,0,1.0,0.2772099836610512,16.531456,0,1.0,1.4196222375164393,14.159872,0,1.0,0.27959701729334446,2.801664,0,1.0,0.6420763751022013,9.211904,4,0.5,5.18259021596593,24.424448,2,1.0,99.97337812416018,15.302656,0,1.0,2.1446344094945644,9.330688,0.0,0.015463917525773196,0.010178117048346057,0.0,0.0
41,2024-01-09 14:28:30,,,45.0,8.0,15.249999999999982,8863.636363636364,,,1,1.0,4.372381288832057,21.569536,0,1.0,2.503169946332737,9.78944,0,1.0,0.20786898613753818,8.33536,0,1.0,1.1596715769138641,14.06976,0,1.0,0.09700885379277342,2.80576,0,1.0,1.0467224039743241,9.44128,0,1.0,3.6731994515686774,29.437952,0,1.0,0.40602409638563824,10.801152,2,1.0,100.3085050153162,15.179776,0.0,0.12244897959183675,0.14906832298136644,0.0,0.7142857142857143
42,2024-01-09 14:30:41,30.0,975.0,24.25,975.0,29.99999999999997,23.676470588235304,97.0,24.25,0,1.0,4.44815692469721,24.416256,0,1.0,56.77554495110167,11.907072,0,1.0,0.6954103214890007,8.208384,4,0.4166666666666667,1.3701629477392836,22.269952,0,1.0,0.1241773239650209,2.932736,0,1.0,0.728700333636619,9.19552,0,1.0,4.884440964183572,12.734464,2,1.0,99.58987075928921,16.502784,0,1.0,2.9562422415321783,10.579968,0.0,0.02339181286549708,0.015576323987538944,0.0,0.0
43,2024-01-09 14:32:51,8.499999999999998,975.0,47.5,975.0,23.99999999999999,16.749999999999986,9.375,4.8,0,1.0,6.597494975595758,26.140672,0,1.0,2.9317620137299913,10.887168,2,1.0,100.1449915746115,14.249984,3,1.0,1.7708912796291423,614.219776,0,1.0,0.20623788986810998,2.818048,0,1.0,1.914538210793196,10.121216,0,1.0,5.7439240955908595,12.32896,0,1.0,0.6819523186508666,10.81344,0,1.0,1.9282038881902699,10.493952,0.0,0.025806451612903226,0.012158054711246202,0.0,0.0
44,2024-01-09 14:35:02,7.749999999999997,4875.0,43.75,4875.0,13.749999999999979,10.149999999999968,9.5,4.8,0,1.0,7.168060159607129,12.00128,0,1.0,2.410920521577147,10.719232,0,1.0,0.7255438975466298,8.577024,0,1.0,1.6183297297297294,10.46528,4,0.5,0.24853171750405761,4.124672,0,1.0,0.6971288202641714,9.703424,0,1.0,5.467867057983651,12.55424,0,1.0,0.4236907046886824,10.596352,2,1.0,99.91699346405228,15.286272,0.8095238095238096,0.028368230760061983,0.0440677966101695,0.0,0.9090412952519555
45,2024-01-09 14:37:14,4.8,4875.0,,,,,9.75,,0,1.0,3.669570794804644,11.718656,0,1.0,1.506094167712368,10.665984,0,1.0,0.1571822832525931,8.740864,0,1.0,1.0609780606263597,10.1376,0,1.0,0.1357205701214147,4.169728,0,1.0,0.10965175518175385,9.596928,1,0.08333333333333334,7.625634332502257,23.773184,0,1.0,0.30798029556648954,10.764288,1,1.0,0.8598978599221716,9.715712,0.5,0.04761904761904763,,0.0,0.5
46,2024-01-09 14:39:24,9.15,4875.0,24.25,4875.0,19.300000000000015,16.687499999999996,9.25,4.8,0,1.0,8.726727959284212,11.476992,3,1.0,3.0800683131897,19.054592,0,1.0,0.27812665841150763,8.56064,4,0.5,1.7700625426094914,18.321408,0,1.0,0.21529496792844924,1.400832,0,1.0,1.1169002521550648,9.728,0,1.0,6.917453468152248,25.411584,0,1.0,0.5788324657390058,10.416128,0,1.0,0.016121106443532943,9.03168,0.5405405405405405,0.016483516483516484,0.03498542274052478,0.0,0.9166666666666666
47,2024-01-09 14:41:35,8.833333333333332,4875.0,24.25,4875.0,13.87500000000002,18.999999999999986,9.625,4.8,0,1.0,7.95616269124773,11.485184,4,0.5,2.65673043177844,28.16,4,0.5833333333333333,0.6360159956424644,17.28512,0,1.0,1.770389307953222,19.304448,0,1.0,0.22795454545454563,0.827392,0,1.0,0.9979473955647359,9.089024,0,1.0,6.1682286006520455,26.464256,0,1.0,0.5182551748332933,10.6496,0,1.0,0.019272479395307792,9.224192,0.6428571428571429,0.013793103448275864,0.03125000000000001,0.0,0.9047619047619047
