,timestamp,latency_edgex-core-metadata_edgex-device-mqtt,latency_edgex-core-command_edgex-core-metadata,latency_edgex-ui_edgex-core-command,latency_edgex-ui_edgex-core-data,latency_edgex-device-mqtt_edgex-core-metadata,latency_edgex-core-command_edgex-device-mqtt,latency_edgex-ui_edgex-core-metadata,latency_edgex-ui_edgex-sys-mgmt-agent,edgex-redis,availability_edgex-redis,cpu_edgex-redis,memory_edgex-redis,edgex-ui,availability_edgex-ui,cpu_edgex-ui,memory_edgex-ui,edgex-sys-mgmt-agent,availability_edgex-sys-mgmt-agent,cpu_edgex-sys-mgmt-agent,memory_edgex-sys-mgmt-agent,edgex-core-data,availability_edgex-core-data,cpu_edgex-core-data,memory_edgex-core-data,edgex-core-command,availability_edgex-core-command,cpu_edgex-core-command,memory_edgex-core-command,edgex-exporter-fledge,availability_edgex-exporter-fledge,cpu_edgex-exporter-fledge,memory_edgex-exporter-fledge,edgex-core-metadata,availability_edgex-core-metadata,cpu_edgex-core-metadata,memory_edgex-core-metadata,edgex-device-mqtt,availability_edgex-device-mqtt,cpu_edgex-device-mqtt,memory_edgex-device-mqtt,edgex-mqtt-broker,availability_edgex-mqtt-broker,cpu_edgex-mqtt-broker,memory_edgex-mqtt-broker,error_edgex-core-command,error_edgex-core-data,error_edgex-core-metadata,error_edgex-device-mqtt,error_edgex-ui
10,2024-01-11 13:23:43,9.583333333333332,9.0,975.0,9.847222222222223,4.8,975.0,17.211538461538456,24.25,0,1.0,2.206174368210717,11.309056,0,1.0,6.688872046366487,13.438976,0,1.0,1.5747617834393073,9.818112,0,1.0,3.5299242769819146,11.374592,0,1.0,0.7113054851630538,9.117696,0,1.0,2.4434437086092236,12.53376,0,1.0,9.029974070873234,12.361728,0,1.0,0.7562424574876739,10.448896,0,1.0,0.2665234404971627,0.843776,0.0,0.0,0.023474178403755867,0.0,0.01141552511415525
11,2024-01-11 13:24:43,9.0,6.0,975.0,9.794117647058822,9.25,975.0,15.18181818181817,24.25,0,1.0,1.9067914543316473,11.12064,0,1.0,6.158718506998635,13.819904,0,1.0,0.9375604770028406,10.092544,0,1.0,3.1385022982635085,10.809344,0,1.0,0.7201603228269291,9.265152,0,1.0,2.144695351439315,12.763136,0,1.0,8.053970936126902,12.050432,0,1.0,0.8648561811505553,10.354688,0,1.0,0.18000000000007454,0.823296,0.0,0.0,0.02054794520547945,0.0,0.008450704225352112
12,2024-01-11 13:25:43,9.0,9.0,975.0,10.937500000000016,4.8,975.0,15.250000000000014,42.499999999999986,0,1.0,2.20528337018498,11.075584,0,1.0,6.371918688735308,13.45536,0,1.0,1.2031698287833965,10.006528,0,1.0,3.3535356961167953,10.81344,0,1.0,0.7349385052034095,9.03168,0,1.0,1.9453412662774918,14.68416,0,1.0,8.90275548421619,11.63264,0,1.0,0.5521607413347386,10.375168,0,1.0,0.2262749336739363,0.802816,0.0,0.0,0.021978021978021976,0.0,0.010958904109589045
13,2024-01-11 13:26:44,20.499999999999993,7.499999999999997,975.0,20.37499999999994,9.5,975.0,17.406249999999986,24.25,0,1.0,2.005184594348235,11.255808,0,1.0,6.540920096852289,13.1072,0,1.0,1.239208633093257,9.945088,0,1.0,3.3746808353626743,11.370496,0,1.0,0.34865470852018043,9.187328,0,1.0,2.796605648054557,11.649024,0,1.0,6.155750273822027,11.300864,0,1.0,0.7844628722201241,10.686464,0,1.0,0.228032979976514,0.823296,0.0,0.0,0.0070921985815602835,0.0,0.00790513833992095
14,2024-01-11 13:27:44,8.749999999999998,8.499999999999998,975.0,17.250000000000007,4.8,975.0,9.882812499999998,24.25,0,1.0,1.9943006522413844,11.436032,0,1.0,6.275298743350442,13.012992,0,1.0,1.065766878744334,10.113024,0,1.0,3.0071539564904817,10.850304,0,1.0,0.5527016742769791,9.396224,0,1.0,1.7126083606241311,13.611008,0,1.0,7.569057886879863,11.493376,0,1.0,0.7626465927099711,10.952704,0,1.0,0.20605352733097312,0.806912,0.0,0.0,0.03888888888888889,0.0,0.019283746556473826
15,2024-01-11 13:28:44,9.5,8.333333333333332,975.0,13.60000000000003,4.8,975.0,16.634615384615373,24.25,0,1.0,2.133093174958565,11.501568,0,1.0,6.834074112899051,12.71808,0,1.0,1.127324568351924,10.579968,0,1.0,3.1071364852811882,10.911744,0,1.0,0.8193397452560549,9.109504,0,1.0,2.167787204524864,9.621504,0,1.0,8.73155676747618,12.808192,0,1.0,0.983106333597996,10.69056,0,1.0,0.1797350484785301,0.8192,0.0,0.0,0.012658227848101267,0.0,0.006269592476489028
16,2024-01-11 13:29:44,9.416666666666666,6.0,975.0,9.781249999999993,4.8,975.0,18.1923076923077,,0,1.0,1.7717737064627082,10.981376,0,1.0,6.066255664453548,13.185024,0,1.0,1.3715912380578184,10.48576,0,1.0,2.790084057558055,11.194368,0,1.0,0.5023837823560622,9.40032,0,1.0,2.1879605630939105,11.730944,0,1.0,7.125807940904752,11.771904,0,1.0,0.8161367902393426,11.251712,0,1.0,0.23353787413927016,0.802816,0.0,0.0,0.06410256410256411,0.0,0.029239766081871343
17,2024-01-11 13:30:44,9.125,8.333333333333332,975.0,13.214285714285687,4.8,975.0,9.543103448275861,24.25,0,1.0,2.195483085597102,11.157504,0,1.0,6.493263210618578,13.029376,0,1.0,1.1771327014224438,10.248192,0,1.0,3.7972667360389463,10.883072,0,1.0,0.4391669357442649,9.404416,0,1.0,1.7809403043308278,10.93632,0,1.0,8.145708012051488,11.968512,0,1.0,0.8155901332850823,11.20256,0,1.0,0.18570709893799142,0.83968,0.0,0.0,0.026455026455026457,0.0,0.015243902439024388
18,2024-01-11 13:31:44,9.5,9.0,975.0,12.357142857142875,4.8,975.0,9.989795918367347,43.749999999999986,0,1.0,2.0971990087027286,11.321344,0,1.0,6.515079365079496,13.369344,0,1.0,2.138338746459203,10.059776,0,1.0,3.2206155433288077,10.97728,0,1.0,0.4751740406190448,9.09312,0,1.0,2.0215793645075215,9.601024,0,1.0,7.9780281374362545,12.234752,0,1.0,0.7152241628657191,10.952704,0,1.0,0.15810437837159516,0.8192,0.0,0.0,0.03910658202173903,0.0,0.022408963585434177
19,2024-01-11 13:32:44,4.8,9.0,975.0,16.0,4.8,975.0,9.94047619047619,42.499999999999986,0,1.0,1.9102348424974787,11.374592,0,1.0,6.00419755012843,12.77952,0,1.0,1.2107159735352875,10.162176,0,1.0,3.336544850498307,11.296768,0,1.0,0.6327026140216548,9.375744,0,1.0,2.0206559665039694,10.080256,0,1.0,8.110959264126517,11.730944,0,1.0,0.7330800323363059,10.420224,0,1.0,0.20852045315785556,0.827392,0.0,0.0,0.02127659574468085,0.0,0.009090909090909092
20,2024-01-11 13:33:45,9.5,8.749999999999998,975.0,15.892857142857157,4.8,975.0,17.72499999999998,24.25,0,1.0,2.0582208852600026,11.40736,0,1.0,6.5503393600640445,12.378112,0,1.0,1.5476702076288003,10.493952,0,1.0,3.6192594746535454,11.329536,0,1.0,0.44028077753781825,9.449472,0,1.0,2.230779169709523,11.239424,0,1.0,7.775722078667956,11.350016,0,1.0,0.6325742574257492,11.07968,0,1.0,0.25525872949096917,0.802816,0.0,0.0,0.017241379310344824,0.0,0.009404388714733543
21,2024-01-11 13:34:45,4.8,7.499999999999997,975.0,13.562499999999964,4.8,975.0,17.363636363636367,24.25,0,1.0,1.8633186335812908,10.969088,0,1.0,6.133457760314494,13.627392,0,1.0,1.5193371021442164,10.15808,0,1.0,3.1596136238783314,11.264,0,1.0,0.5807261759758918,9.007104,0,1.0,2.319196565470736,13.832192,0,1.0,7.8222796610173075,12.648448,0,1.0,0.7080838933007279,11.472896,0,1.0,0.19493227463803242,0.823296,0.0,0.0,0.030303544339380307,0.0,0.01408450704225352
22,2024-01-11 13:35:45,21.249999999999993,9.899999999999999,975.0,19.374999999999993,4.8,975.0,17.153846153846132,24.25,0,1.0,1.9703959226802241,11.137024,0,1.0,6.468262876324185,13.443072,0,1.0,1.942462634283236,10.121216,0,1.0,3.4168072459667407,11.24352,0,1.0,0.4661689164974346,9.35936,0,1.0,2.1877181641886514,12.201984,0,1.0,7.314271497979898,12.787712,0,1.0,0.7935726477490801,11.087872,0,1.0,0.18640469208215169,0.83968,0.0,0.0,0.0374331550802139,0.0,0.020289855072463767
23,2024-01-11 13:36:45,19.0,8.899999999999997,975.0,9.678571428571429,4.8,975.0,10.87499999999996,24.25,0,1.0,1.9097472377780904,11.07968,0,1.0,6.19479130129786,13.45536,0,1.0,1.8757818765032555,9.945088,0,1.0,3.1398714239793972,11.104256,0,1.0,0.592181990195272,9.347072,0,1.0,2.2796065677797084,12.148736,0,1.0,7.791080332409413,11.915264,0,1.0,0.7709253952112312,10.91584,0,1.0,0.2409923928077557,0.831488,0.0,0.0,0.030487804878048783,0.0,0.015527950310559004
24,2024-01-11 13:37:45,9.25,8.0,975.0,11.92857142857139,4.8,975.0,13.281250000000036,43.74999999999999,0,1.0,2.1834936225359645,11.40736,0,1.0,5.998905974287919,13.02528,0,1.0,1.531539181117649,10.100736,0,1.0,3.15339638865004,11.083776,0,1.0,0.5969785112192691,9.05216,0,1.0,1.9486378809088194,9.560064,0,1.0,7.535778655326116,12.480512,0,1.0,0.7349184949135769,10.412032,0,1.0,0.23503086419756972,0.831488,0.0,0.0,0.011235955056179775,0.0,0.005509641873278238
25,2024-01-11 13:38:45,18.249999999999993,8.333333333333332,975.0,18.699999999999974,8.749999999999998,975.0,15.863636363636362,,0,1.0,2.0541843016543893,11.390976,0,1.0,6.5718109167672925,13.23008,0,1.0,2.2961568875528537,9.740288,0,1.0,3.109537241075392,10.842112,0,1.0,0.6195132942767458,8.941568,0,1.0,2.1949850354040477,11.235328,0,1.0,8.26550443760216,12.500992,0,1.0,0.7194368945571011,11.108352,0,1.0,0.18100938517525006,0.958464,0.0,0.0,0.02072538860103627,0.0,0.008196721311475409
26,2024-01-11 13:39:45,9.375,8.916666666666664,975.0,9.615384615384617,4.8,975.0,18.549999999999986,24.25,0,1.0,1.8561081953977476,11.026432,0,1.0,5.780789663540321,14.409728,0,1.0,1.947373622196729,9.764864,0,1.0,2.919049890298593,11.022336,0,1.0,0.6812699065036408,9.199616,0,1.0,2.250580312365703,10.313728,0,1.0,7.978128223223489,12.1856,0,1.0,0.6883897844593891,10.36288,0,1.0,0.18920035596235443,0.835584,0.0,0.0,0.012738853503184716,0.0,0.006289308176100629
27,2024-01-11 13:40:46,4.8,9.0,975.0,9.674999999999997,4.8,975.0,9.93867924528302,24.25,0,1.0,2.144110450891325,11.247616,0,1.0,6.340967699055994,13.582336,0,1.0,1.538796116504988,9.699328,0,1.0,3.3201287514735855,10.809344,0,1.0,0.6825056992764273,9.310208,0,1.0,2.059975002403624,11.8784,0,1.0,8.752217607974313,11.69408,0,1.0,0.86836926638694,10.354688,0,1.0,0.2814122360403831,0.806912,0.0,0.0,0.019230769230769232,0.0,0.008955223880597017
28,2024-01-11 13:41:46,9.25,4.980952380952381,975.0,9.988636363636362,4.8,975.0,16.0681818181818,24.25,0,1.0,1.9695716490867112,11.288576,0,1.0,6.357423871193661,13.484032,0,1.0,1.0150082197068635,9.719808,0,1.0,3.1473226164080192,11.399168,0,1.0,0.49783851375491633,9.342976,0,1.0,1.9491183879093383,14.102528,0,1.0,7.237879974929752,11.85792,0,1.0,0.7044833116932308,11.01824,0,1.0,0.17030367919010764,0.815104,0.0,0.0,0.05454545454545455,0.0,0.02702702702702703
29,2024-01-11 13:42:46,9.4375,8.249999999999998,975.0,11.050000000000004,4.8,975.0,9.970238095238095,24.25,0,1.0,2.1641470516863546,11.685888,0,1.0,6.070150100582678,12.8,0,1.0,1.699170407409503,9.814016,0,1.0,3.1161197097167332,11.493376,0,1.0,0.6841700960219798,9.224192,0,1.0,1.932306530132627,10.407936,0,1.0,7.289184788318474,11.808768,0,1.0,0.6414730067929599,11.12064,0,1.0,0.17474873254474949,0.806912,0.0,0.0,0.04519774011299434,0.0,0.019830028328611894
30,2024-01-11 13:44:56,95.0,96.66666666666666,975.0,7892.857142857141,,975.0,223.08823529411762,46.25,2,1.0,100.01295993210879,18.640896,0,1.0,3.0281109818903498,15.355904,0,1.0,1.0347658862872282,10.170368,1,1.0,1.4292121482142222,16.453632,0,1.0,0.3787959667853213,8.99072,0,1.0,1.321471363527456,10.15808,0,1.0,3.286853602351014,11.6736,0,1.0,0.4260721143588801,11.423744,0,1.0,0.21949252768519353,0.794624,0.0,0.14285714285714285,0.04081599320550094,0.0,0.04477611940298508
31,2024-01-11 13:47:07,4.8,9.299999999999999,975.0,10.44999999999991,4.8,975.0,16.954545454545453,45.625,4,0.4166666666666667,1.918333123227472,20.250624,0,1.0,6.024183755298627,12.65664,0,1.0,0.5968825343437765,9.940992,0,1.0,65.52518116860064,12.939264,2,1.0,100.05655327004219,14.430208,0,1.0,40.41368716909612,10.01472,0,1.0,8.156663856889002,11.915264,0,1.0,0.5005543294154005,10.706944,0,1.0,0.16775656069975411,0.815104,0.0,0.0,0.021164021164021163,0.0,0.010050251256281409
32,2024-01-11 13:49:18,235.0,19.49999999999999,975.0,22.541666666666664,24.25,975.0,24.07142857142859,24.25,0,1.0,2.5610631387150438,24.911872,3,1.0,5.481869143909666,23.703552,0,1.0,1.5094999498944857,10.223616,0,1.0,2.3811078312206875,11.89888,0,1.0,0.6820382818730918,9.125888,0,1.0,1.7459024085079395,12.3904,0,1.0,6.16445663482513,12.886016,2,1.0,100.38962991031953,17.043456,0,1.0,0.15618832816464273,0.831488,0.0,0.0,0.011428571428571429,0.0,0.005714285714285714
33,2024-01-11 13:51:28,9.5,8.499999999999998,975.0,4842.391304347826,4.8,975.0,12.249999999999979,24.25,0,1.0,1.0244117871011937,10.1376,0,1.0,5.969883022838396,27.103232,0,1.0,0.9580417355903543,9.981952,1,0.08333333333333334,2.2257684842768093,22.560768,0,1.0,0.3149769585253144,9.35936,0,1.0,0.7717477121836819,9.629696,4,0.5833333333333333,4.743828643331045,21.56544,0,1.0,0.5257246599790804,10.91584,0,1.0,0.1986166762068597,0.806912,0.0,,0.25757107259135315,0.0,0.0186046511627907
34,2024-01-11 13:53:40,,2383.333333333333,2410.0,6333.33333333332,,,3541.6666666666633,43.74999999999999,1,1.0,2.1716641809848025,19.18976,0,1.0,3.279185969556576,14.245888,0,1.0,0.7699437617165015,9.822208,0,1.0,2.5127371734876207,24.395776,0,1.0,0.40257800105763275,9.715712,0,1.0,0.08057596238614881,10.002432,0,1.0,3.012169517884921,25.350144,1,0.0,,14.196736,0,1.0,0.1427818329278443,0.856064,1.0,0.5172413793103449,0.2142857142857143,,0.3538461538461538
35,2024-01-11 13:55:51,46.25,174.99999999999991,975.0,743.749999999998,,975.0,232.4553571428571,24.25,2,1.0,100.10142804563857,24.375296,0,1.0,4.6351991044298835,13.729792,0,1.0,1.1070592010260294,10.09664,0,1.0,2.2070077220077167,10.457088,0,1.0,0.4441029306647675,9.5232,2,1.0,99.82481819302355,14.7456,0,1.0,5.588017762247944,12.128256,0,1.0,0.4907272094641618,24.51456,0,1.0,0.1648175991136703,0.802816,0.0,0.0,0.018404907975460117,0.0,0.008875739644970414
36,2024-01-11 13:58:01,9.5,5.0,975.0,18.035714285714274,4.8,975.0,13.53571428571427,45.0,0,1.0,1.7945957898461633,8.646656,0,1.0,5.790784520403573,14.307328,0,1.0,0.7748225503783606,9.969664,0,1.0,2.8342920353982186,10.305536,0,1.0,0.19646789490899355,9.314304,0,1.0,0.01908779497584117,9.486336,4,0.5,6.812805946965608,22.417408,0,1.0,0.3830552725420272,13.082624,3,1.0,0.27636324136430795,510.144512,0.0,0.0,0.028368794326241138,0.0,0.011080332409972301
37,2024-01-11 14:00:12,9.25,7.999999999999997,975.0,9.829545454545451,9.25,975.0,16.06250000000001,24.25,0,1.0,1.7903750532746097,7.49568,0,1.0,6.766413080504156,11.968512,0,1.0,0.6180716098115375,9.814016,0,1.0,3.3032699057823716,10.579968,0,1.0,0.4476840215440291,9.474048,4,0.5,2.4458756244957103,19.1488,3,1.0,8.660176766071087,512.507904,0,1.0,0.9411504890104108,10.330112,0,1.0,0.23762175113285597,0.950272,0.0,0.0,0.046357615894039736,0.0,0.021604938271604937
38,2024-01-11 14:02:22,4.8,17.499999999999993,975.0,724.9999999999993,4.8,975.0,21.571428571428566,43.74999999999999,0,1.0,1.278814872192098,7.61856,0,1.0,4.734270542582879,13.381632,0,1.0,1.0634240529600902,10.211328,2,1.0,100.30133988618731,16.359424,0,1.0,0.6846131606337552,9.05216,0,1.0,1.9291415853103357,21.618688,0,1.0,5.179306380532669,11.132928,0,1.0,0.6013195159629261,10.231808,3,1.0,0.2760034480900393,484.769792,0.0,0.0,0.04487179487179487,0.0,0.025862068965517238
39,2024-01-11 14:04:33,9.25,8.624999999999996,975.0,9.711538461538463,4.8,975.0,18.678571428571423,43.749999999999986,0,1.0,1.6477300150829959,6.73792,0,1.0,6.818263801756573,12.419072,0,1.0,1.0153125327190093,10.113024,3,1.0,2.9468415115623237,488.943616,3,1.0,0.4664358819987516,484.982784,0,1.0,2.2444916639424655,10.56768,0,1.0,7.959884467265724,11.091968,0,1.0,0.7956724957691962,10.113024,0,1.0,0.305083745296239,1.052672,0.0,0.0,0.0255105683726073,0.0,0.01256281407035176
40,2024-01-11 14:06:44,220.0,227.5,975.0,23.096153846153854,97.5,975.0,230.81395348837205,24.25,0,1.0,1.0831168831168363,6.971392,4,0.4166666666666667,5.164447726884599,22.462464,0,1.0,0.5408271360542275,10.481664,0,1.0,1.7889488325044989,10.952704,0,1.0,0.5002529815684729,9.965568,0,1.0,1.7679586125010496,10.9568,2,1.0,99.96360275583933,17.666048,0,1.0,0.3669830589931557,9.895936,0,1.0,0.18116299462890656,1.060864,0.0,0.0,0.032467532467532464,0.0,0.016778523489932886
41,2024-01-11 14:08:55,,,4.800000000000001,9.13888888888889,,,9093.75,48.125,0,1.0,0.9643627598674611,7.344128,0,1.0,3.458369394177802,27.201536,0,1.0,0.639088508781554,9.826304,0,1.0,1.8568998716303027,10.93632,0,1.0,0.4650111672740729,9.70752,2,1.0,99.95491883773323,15.21664,1,0.08333333333333334,5.064587084174259,24.080384,0,1.0,0.3262225283325998,11.390976,0,1.0,0.15001320480657737,1.06496,0.8,0.0,,,0.12837837837837837
42,2024-01-11 14:11:05,,24.25,975.0,22.890625000000004,23.5,975.0,18.474999999999994,24.25,3,1.0,1.4784520442273759,607.674368,0,1.0,4.615331960261689,12.1856,0,1.0,1.6943975365063966,9.97376,0,1.0,2.0493758096807957,11.169792,0,1.0,0.781273674242394,9.510912,0,1.0,1.9921204885664134,10.186752,0,1.0,6.414338781575041,25.911296,2,1.0,100.19984588711226,16.2816,0,1.0,0.22603848051305883,1.077248,0.0,0.0,0.024390243902439022,0.0,0.013513513513513514
43,2024-01-11 14:13:18,4.8,21.999999999999996,975.0,302.5000000000002,4.8,975.0,21.53125000000002,24.25,3,1.0,1.3468042356774246,489.394176,0,1.0,5.0900605741374765,12.140544,0,1.0,1.2536880522486087,9.74848,2,1.0,99.81639936751756,16.859136,0,1.0,0.40821172845092935,9.887744,0,1.0,2.05009945300847,10.539008,0,1.0,5.369525514771697,13.324288,0,1.0,0.4656666118691203,10.190848,0,1.0,0.1473856674740125,1.081344,0.0,0.0,0.013245033112582785,0.0,0.0032258064516129032
44,2024-01-11 14:15:29,9.75,8.333333333333332,4875.0,9.375000000000004,4.8,4875.0,16.58333333333332,24.25,0,1.0,1.5919756880420883,6.59456,3,1.0,7.099899074852818,21.6064,0,1.0,1.7425953119047253,10.264576,0,1.0,2.617817809271722,11.505664,0,1.0,0.6689055546398434,10.022912,0,1.0,1.6138157894737093,9.715712,0,1.0,7.5816415255912,11.91936,0,1.0,0.6030562428944166,10.24,4,0.5,0.16659569700228188,2.31424,0.9090909090909091,0.0,0.022222222222222223,0.8076923076923077,0.03873239436619718
45,2024-01-11 14:17:39,9.75,7.749999999999997,975.0,12.624999999999973,,975.0,13.093749999999966,24.25,0,1.0,1.7324150168097403,7.20896,0,1.0,6.146210711331674,24.059904,0,1.0,1.5975056123727607,9.797632,0,1.0,2.740598118279612,11.259904,3,1.0,0.7495335820895724,472.621056,1,1.0,2.119279381248739,9.121792,0,1.0,6.788876643890962,12.3904,0,1.0,0.7699048798333605,10.346496,0,1.0,0.22622531382425834,2.43712,0.0,0.0,0.020000499752555273,0.0,0.007712082262210797
46,2024-01-11 14:19:50,4.8,7.999999999999997,975.0,15.874999999999972,4.8,975.0,17.5,48.75,4,0.5833333333333333,1.7469003855153649,14.974976,0,1.0,5.450089481010166,12.566528,0,1.0,1.069773249424081,10.346496,3,1.0,3.506437806509161,432.381952,0,1.0,0.8938019855111313,9.412608,0,1.0,0.022646330751433835,10.784768,0,1.0,6.721219739961182,11.575296,0,1.0,0.9588284719721862,10.694656,0,1.0,0.19960632234561357,1.359872,0.0,0.0,0.026490066225165563,0.0,0.014869888475836432
